dates,producto,precio_mean
2015-03-26,PAPA PERUANITA (INJERTO),1.4
2015-03-27,PAPA AMARILLA,1.45
2015-03-27,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.11
2015-03-27,PAPA HUAMANTANGA,1.3
2015-03-27,PAPA PERUANITA (INJERTO),1.35
2015-03-28,PAPA AMARILLA,1.45
2015-03-28,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.11
2015-03-28,PAPA HUAMANTANGA,1.25
2015-03-28,PAPA PERUANITA (INJERTO),1.3
2015-03-29,PAPA AMARILLA,1.4
2015-03-29,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2015-03-29,PAPA HUAMANTANGA,1.2
2015-03-29,PAPA PERUANITA (INJERTO),1.25
2015-03-30,PAPA AMARILLA,1.35
2015-03-30,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.01
2015-03-30,PAPA HUAMANTANGA,1.15
2015-03-30,PAPA PERUANITA (INJERTO),1.19
2015-03-31,PAPA AMARILLA,1.25
2015-03-31,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2015-03-31,PAPA HUAMANTANGA,1.06
2015-03-31,PAPA PERUANITA (INJERTO),1.03
2015-04-01,PAPA AMARILLA,1.25
2015-04-01,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.01
2015-04-01,PAPA HUAMANTANGA,1.06
2015-04-01,PAPA PERUANITA (INJERTO),1.09
2015-04-02,PAPA AMARILLA,1.15
2015-04-02,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.03
2015-04-02,PAPA HUAMANTANGA,1.03
2015-04-02,PAPA PERUANITA (INJERTO),1.12
2015-04-03,PAPA AMARILLA,1.15
2015-04-03,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.03
2015-04-03,PAPA HUAMANTANGA,1.03
2015-04-03,PAPA PERUANITA (INJERTO),1.12
2015-04-04,PAPA AMARILLA,1.15
2015-04-04,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.03
2015-04-04,PAPA HUAMANTANGA,1.03
2015-04-04,PAPA PERUANITA (INJERTO),1.12
2015-04-05,PAPA AMARILLA,1.15
2015-04-05,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.03
2015-04-05,PAPA HUAMANTANGA,1.03
2015-04-05,PAPA PERUANITA (INJERTO),1.12
2015-04-06,PAPA AMARILLA,1.05
2015-04-06,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2015-04-06,PAPA HUAMANTANGA,1.05
2015-04-06,PAPA PERUANITA (INJERTO),1.15
2015-04-07,PAPA AMARILLA,1.25
2015-04-07,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.1
2015-04-07,PAPA HUAMANTANGA,1.1
2015-04-07,PAPA PERUANITA (INJERTO),1.1
2015-04-08,PAPA AMARILLA,1.25
2015-04-08,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2015-04-08,PAPA HUAMANTANGA,1.05
2015-04-08,PAPA PERUANITA (INJERTO),1.05
2015-04-09,PAPA AMARILLA,1.25
2015-04-09,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2015-04-09,PAPA HUAMANTANGA,1.08
2015-04-09,PAPA PERUANITA (INJERTO),1.13
2015-04-10,PAPA AMARILLA,1.25
2015-04-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.94
2015-04-10,PAPA HUAMANTANGA,1.04
2015-04-10,PAPA PERUANITA (INJERTO),1.11
2015-04-11,PAPA AMARILLA,1.05
2015-04-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2015-04-11,PAPA HUAMANTANGA,1.11
2015-04-11,PAPA PERUANITA (INJERTO),1.05
2015-04-12,PAPA AMARILLA,1.1
2015-04-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.82
2015-04-12,PAPA HUAMANTANGA,1.1
2015-04-12,PAPA PERUANITA (INJERTO),1.05
2015-04-13,PAPA AMARILLA,1.15
2015-04-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-04-13,PAPA HUAMANTANGA,1.11
2015-04-13,PAPA PERUANITA (INJERTO),1.05
2015-04-14,PAPA AMARILLA,1.15
2015-04-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-04-14,PAPA HUAMANTANGA,1.14
2015-04-14,PAPA PERUANITA (INJERTO),0.95
2015-04-15,PAPA AMARILLA,1.15
2015-04-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-04-15,PAPA HUAMANTANGA,1.06
2015-04-15,PAPA PERUANITA (INJERTO),0.95
2015-04-16,PAPA AMARILLA,1.15
2015-04-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-04-16,PAPA HUAMANTANGA,1.08
2015-04-16,PAPA PERUANITA (INJERTO),0.91
2015-04-17,PAPA AMARILLA,1.2
2015-04-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.76
2015-04-17,PAPA HUAMANTANGA,1.21
2015-04-17,PAPA PERUANITA (INJERTO),0.91
2015-04-18,PAPA AMARILLA,1.05
2015-04-18,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.7
2015-04-18,PAPA HUAMANTANGA,1.1
2015-04-18,PAPA PERUANITA (INJERTO),0.86
2015-04-19,PAPA AMARILLA,1.05
2015-04-19,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.7
2015-04-19,PAPA HUAMANTANGA,1.03
2015-04-19,PAPA PERUANITA (INJERTO),0.88
2015-04-20,PAPA AMARILLA,1.05
2015-04-20,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.71
2015-04-20,PAPA HUAMANTANGA,0.85
2015-04-20,PAPA PERUANITA (INJERTO),0.86
2015-04-21,PAPA AMARILLA,1.03
2015-04-21,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-04-21,PAPA HUAMANTANGA,1.0
2015-04-21,PAPA PERUANITA (INJERTO),0.86
2015-04-22,PAPA AMARILLA,0.93
2015-04-22,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-04-22,PAPA HUAMANTANGA,1.05
2015-04-22,PAPA PERUANITA (INJERTO),0.85
2015-04-23,PAPA AMARILLA,0.93
2015-04-23,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.71
2015-04-23,PAPA HUAMANTANGA,1.05
2015-04-23,PAPA PERUANITA (INJERTO),0.85
2015-04-24,PAPA AMARILLA,0.93
2015-04-24,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.78
2015-04-24,PAPA HUAMANTANGA,1.16
2015-04-24,PAPA PERUANITA (INJERTO),0.86
2015-04-25,PAPA AMARILLA,1.05
2015-04-25,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-04-25,PAPA HUAMANTANGA,1.05
2015-04-25,PAPA PERUANITA (INJERTO),0.85
2015-04-26,PAPA AMARILLA,0.99
2015-04-26,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-04-26,PAPA HUAMANTANGA,1.05
2015-04-26,PAPA PERUANITA (INJERTO),0.83
2015-04-27,PAPA AMARILLA,0.95
2015-04-27,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2015-04-27,PAPA HUAMANTANGA,1.06
2015-04-27,PAPA PERUANITA (INJERTO),0.85
2015-04-28,PAPA AMARILLA,0.98
2015-04-28,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2015-04-28,PAPA HUAMANTANGA,1.01
2015-04-28,PAPA PERUANITA (INJERTO),0.93
2015-04-29,PAPA AMARILLA,1.01
2015-04-29,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2015-04-29,PAPA HUAMANTANGA,1.05
2015-04-29,PAPA PERUANITA (INJERTO),0.88
2015-04-30,PAPA AMARILLA,1.15
2015-04-30,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.99
2015-04-30,PAPA HUAMANTANGA,1.05
2015-04-30,PAPA PERUANITA (INJERTO),0.88
2015-05-01,PAPA AMARILLA,1.13
2015-05-01,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.97
2015-05-01,PAPA HUAMANTANGA,1.0
2015-05-01,PAPA PERUANITA (INJERTO),0.87
2015-05-02,PAPA AMARILLA,1.11
2015-05-02,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.96
2015-05-02,PAPA HUAMANTANGA,0.95
2015-05-02,PAPA PERUANITA (INJERTO),0.86
2015-05-03,PAPA AMARILLA,1.13
2015-05-03,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.97
2015-05-03,PAPA HUAMANTANGA,0.98
2015-05-03,PAPA PERUANITA (INJERTO),0.89
2015-05-04,PAPA AMARILLA,1.15
2015-05-04,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.98
2015-05-04,PAPA HUAMANTANGA,1.0
2015-05-04,PAPA PERUANITA (INJERTO),0.93
2015-05-05,PAPA AMARILLA,1.18
2015-05-05,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.96
2015-05-05,PAPA HUAMANTANGA,1.11
2015-05-05,PAPA PERUANITA (INJERTO),0.93
2015-05-06,PAPA AMARILLA,1.31
2015-05-06,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2015-05-06,PAPA HUAMANTANGA,1.15
2015-05-06,PAPA PERUANITA (INJERTO),1.0
2015-05-07,PAPA AMARILLA,1.45
2015-05-07,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.88
2015-05-07,PAPA HUAMANTANGA,1.05
2015-05-07,PAPA PERUANITA (INJERTO),0.96
2015-05-08,PAPA AMARILLA,1.55
2015-05-08,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2015-05-08,PAPA HUAMANTANGA,1.11
2015-05-08,PAPA PERUANITA (INJERTO),0.95
2015-05-09,PAPA AMARILLA,1.35
2015-05-09,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2015-05-09,PAPA HUAMANTANGA,1.11
2015-05-09,PAPA PERUANITA (INJERTO),0.93
2015-05-10,PAPA AMARILLA,1.3
2015-05-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.92
2015-05-10,PAPA HUAMANTANGA,1.13
2015-05-10,PAPA PERUANITA (INJERTO),0.92
2015-05-11,PAPA AMARILLA,1.25
2015-05-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.91
2015-05-11,PAPA HUAMANTANGA,1.15
2015-05-11,PAPA PERUANITA (INJERTO),0.91
2015-05-12,PAPA AMARILLA,1.15
2015-05-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2015-05-12,PAPA HUAMANTANGA,1.03
2015-05-12,PAPA PERUANITA (INJERTO),0.83
2015-05-13,PAPA AMARILLA,1.1
2015-05-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2015-05-13,PAPA HUAMANTANGA,1.06
2015-05-13,PAPA PERUANITA (INJERTO),0.83
2015-05-14,PAPA AMARILLA,1.1
2015-05-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2015-05-14,PAPA HUAMANTANGA,1.06
2015-05-14,PAPA PERUANITA (INJERTO),0.88
2015-05-15,PAPA AMARILLA,1.1
2015-05-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.89
2015-05-15,PAPA HUAMANTANGA,1.06
2015-05-15,PAPA PERUANITA (INJERTO),0.86
2015-05-16,PAPA AMARILLA,1.13
2015-05-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2015-05-16,PAPA HUAMANTANGA,1.1
2015-05-16,PAPA PERUANITA (INJERTO),0.85
2015-05-17,PAPA AMARILLA,1.13
2015-05-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2015-05-17,PAPA HUAMANTANGA,1.1
2015-05-17,PAPA PERUANITA (INJERTO),0.85
2015-05-18,PAPA AMARILLA,1.15
2015-05-18,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2015-05-18,PAPA HUAMANTANGA,1.14
2015-05-18,PAPA PERUANITA (INJERTO),0.86
2015-05-19,PAPA AMARILLA,1.15
2015-05-19,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.01
2015-05-19,PAPA HUAMANTANGA,1.2
2015-05-19,PAPA PERUANITA (INJERTO),0.91
2015-05-20,PAPA AMARILLA,1.15
2015-05-20,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.96
2015-05-20,PAPA HUAMANTANGA,1.06
2015-05-20,PAPA PERUANITA (INJERTO),0.93
2015-05-21,PAPA AMARILLA,1.33
2015-05-21,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2015-05-21,PAPA HUAMANTANGA,1.18
2015-05-21,PAPA PERUANITA (INJERTO),0.9
2015-05-22,PAPA AMARILLA,1.4
2015-05-22,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2015-05-22,PAPA HUAMANTANGA,1.06
2015-05-22,PAPA PERUANITA (INJERTO),0.86
2015-05-23,PAPA AMARILLA,1.45
2015-05-23,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2015-05-23,PAPA HUAMANTANGA,1.11
2015-05-23,PAPA PERUANITA (INJERTO),0.86
2015-05-24,PAPA AMARILLA,1.43
2015-05-24,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-05-24,PAPA HUAMANTANGA,1.13
2015-05-24,PAPA PERUANITA (INJERTO),0.84
2015-05-25,PAPA AMARILLA,1.4
2015-05-25,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2015-05-25,PAPA HUAMANTANGA,1.16
2015-05-25,PAPA PERUANITA (INJERTO),0.83
2015-05-26,PAPA AMARILLA,1.35
2015-05-26,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-05-26,PAPA HUAMANTANGA,1.04
2015-05-26,PAPA PERUANITA (INJERTO),0.83
2015-05-27,PAPA AMARILLA,1.35
2015-05-27,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-05-27,PAPA HUAMANTANGA,1.1
2015-05-27,PAPA PERUANITA (INJERTO),0.83
2015-05-28,PAPA AMARILLA,1.35
2015-05-28,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-05-28,PAPA HUAMANTANGA,1.08
2015-05-28,PAPA PERUANITA (INJERTO),0.83
2015-05-29,PAPA AMARILLA,1.4
2015-05-29,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-05-29,PAPA HUAMANTANGA,0.96
2015-05-29,PAPA PERUANITA (INJERTO),0.85
2015-05-30,PAPA AMARILLA,1.4
2015-05-30,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-05-30,PAPA HUAMANTANGA,0.98
2015-05-30,PAPA PERUANITA (INJERTO),0.85
2015-05-31,PAPA AMARILLA,1.4
2015-05-31,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-05-31,PAPA HUAMANTANGA,0.97
2015-05-31,PAPA PERUANITA (INJERTO),0.88
2015-06-01,PAPA AMARILLA,1.43
2015-06-01,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-01,PAPA HUAMANTANGA,0.96
2015-06-01,PAPA PERUANITA (INJERTO),0.89
2015-06-02,PAPA AMARILLA,1.4
2015-06-02,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-06-02,PAPA HUAMANTANGA,1.03
2015-06-02,PAPA PERUANITA (INJERTO),0.85
2015-06-03,PAPA AMARILLA,1.35
2015-06-03,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-03,PAPA HUAMANTANGA,0.99
2015-06-03,PAPA PERUANITA (INJERTO),0.84
2015-06-04,PAPA AMARILLA,1.3
2015-06-04,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-06-04,PAPA HUAMANTANGA,0.9
2015-06-04,PAPA PERUANITA (INJERTO),0.86
2015-06-05,PAPA AMARILLA,1.35
2015-06-05,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-05,PAPA HUAMANTANGA,0.95
2015-06-05,PAPA PERUANITA (INJERTO),0.86
2015-06-06,PAPA AMARILLA,1.35
2015-06-06,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-06,PAPA HUAMANTANGA,0.95
2015-06-06,PAPA PERUANITA (INJERTO),0.86
2015-06-07,PAPA AMARILLA,1.3
2015-06-07,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-07,PAPA HUAMANTANGA,0.94
2015-06-07,PAPA PERUANITA (INJERTO),0.87
2015-06-08,PAPA AMARILLA,1.25
2015-06-08,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-08,PAPA HUAMANTANGA,0.94
2015-06-08,PAPA PERUANITA (INJERTO),0.88
2015-06-09,PAPA AMARILLA,1.25
2015-06-09,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-06-09,PAPA HUAMANTANGA,0.95
2015-06-09,PAPA PERUANITA (INJERTO),0.88
2015-06-10,PAPA AMARILLA,1.25
2015-06-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-06-10,PAPA HUAMANTANGA,0.99
2015-06-10,PAPA PERUANITA (INJERTO),0.85
2015-06-11,PAPA AMARILLA,1.25
2015-06-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-06-11,PAPA HUAMANTANGA,0.99
2015-06-11,PAPA PERUANITA (INJERTO),0.85
2015-06-12,PAPA AMARILLA,1.15
2015-06-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.78
2015-06-12,PAPA HUAMANTANGA,0.91
2015-06-12,PAPA PERUANITA (INJERTO),0.76
2015-06-13,PAPA AMARILLA,1.13
2015-06-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.68
2015-06-13,PAPA HUAMANTANGA,0.91
2015-06-13,PAPA PERUANITA (INJERTO),0.83
2015-06-14,PAPA AMARILLA,1.15
2015-06-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.68
2015-06-14,PAPA HUAMANTANGA,0.92
2015-06-14,PAPA PERUANITA (INJERTO),0.79
2015-06-15,PAPA AMARILLA,1.2
2015-06-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.68
2015-06-15,PAPA HUAMANTANGA,0.93
2015-06-15,PAPA PERUANITA (INJERTO),0.76
2015-06-16,PAPA AMARILLA,1.2
2015-06-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.78
2015-06-16,PAPA HUAMANTANGA,0.88
2015-06-16,PAPA PERUANITA (INJERTO),0.85
2015-06-17,PAPA AMARILLA,1.25
2015-06-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.76
2015-06-17,PAPA HUAMANTANGA,0.9
2015-06-17,PAPA PERUANITA (INJERTO),0.81
2015-06-18,PAPA AMARILLA,1.29
2015-06-18,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.73
2015-06-18,PAPA HUAMANTANGA,0.91
2015-06-18,PAPA PERUANITA (INJERTO),0.81
2015-06-19,PAPA AMARILLA,1.3
2015-06-19,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-06-19,PAPA HUAMANTANGA,0.95
2015-06-19,PAPA PERUANITA (INJERTO),0.78
2015-06-20,PAPA AMARILLA,1.35
2015-06-20,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.76
2015-06-20,PAPA HUAMANTANGA,0.95
2015-06-20,PAPA PERUANITA (INJERTO),0.8
2015-06-21,PAPA AMARILLA,1.35
2015-06-21,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.76
2015-06-21,PAPA HUAMANTANGA,0.95
2015-06-21,PAPA PERUANITA (INJERTO),0.8
2015-06-22,PAPA AMARILLA,1.4
2015-06-22,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-06-22,PAPA HUAMANTANGA,0.84
2015-06-22,PAPA PERUANITA (INJERTO),0.84
2015-06-23,PAPA AMARILLA,1.35
2015-06-23,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2015-06-23,PAPA HUAMANTANGA,1.1
2015-06-23,PAPA PERUANITA (INJERTO),0.83
2015-06-24,PAPA AMARILLA,1.36
2015-06-24,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-24,PAPA HUAMANTANGA,0.84
2015-06-24,PAPA PERUANITA (INJERTO),0.84
2015-06-25,PAPA AMARILLA,1.35
2015-06-25,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-25,PAPA HUAMANTANGA,1.03
2015-06-25,PAPA PERUANITA (INJERTO),0.83
2015-06-26,PAPA AMARILLA,1.3
2015-06-26,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-06-26,PAPA HUAMANTANGA,1.03
2015-06-26,PAPA PERUANITA (INJERTO),0.83
2015-06-27,PAPA AMARILLA,1.35
2015-06-27,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-06-27,PAPA HUAMANTANGA,1.03
2015-06-27,PAPA PERUANITA (INJERTO),0.78
2015-06-28,PAPA AMARILLA,1.35
2015-06-28,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-06-28,PAPA HUAMANTANGA,1.04
2015-06-28,PAPA PERUANITA (INJERTO),0.82
2015-06-29,PAPA AMARILLA,1.35
2015-06-29,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-06-29,PAPA HUAMANTANGA,1.04
2015-06-29,PAPA PERUANITA (INJERTO),0.82
2015-06-30,PAPA AMARILLA,1.35
2015-06-30,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2015-06-30,PAPA HUAMANTANGA,1.05
2015-06-30,PAPA PERUANITA (INJERTO),0.86
2015-07-01,PAPA AMARILLA,1.35
2015-07-01,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-07-01,PAPA HUAMANTANGA,1.03
2015-07-01,PAPA PERUANITA (INJERTO),0.85
2015-07-02,PAPA AMARILLA,1.44
2015-07-02,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-07-02,PAPA HUAMANTANGA,1.05
2015-07-02,PAPA PERUANITA (INJERTO),0.85
2015-07-03,PAPA AMARILLA,1.44
2015-07-03,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.83
2015-07-03,PAPA HUAMANTANGA,1.05
2015-07-03,PAPA PERUANITA (INJERTO),0.85
2015-07-04,PAPA AMARILLA,1.45
2015-07-04,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.82
2015-07-04,PAPA HUAMANTANGA,1.08
2015-07-04,PAPA PERUANITA (INJERTO),0.88
2015-07-05,PAPA AMARILLA,1.4
2015-07-05,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-07-05,PAPA HUAMANTANGA,1.1
2015-07-05,PAPA PERUANITA (INJERTO),0.9
2015-07-06,PAPA AMARILLA,1.36
2015-07-06,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-07-06,PAPA HUAMANTANGA,1.14
2015-07-06,PAPA PERUANITA (INJERTO),0.84
2015-07-07,PAPA AMARILLA,1.35
2015-07-07,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-07-07,PAPA HUAMANTANGA,1.15
2015-07-07,PAPA PERUANITA (INJERTO),0.84
2015-07-08,PAPA AMARILLA,1.44
2015-07-08,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-07-08,PAPA HUAMANTANGA,1.15
2015-07-08,PAPA PERUANITA (INJERTO),0.84
2015-07-09,PAPA AMARILLA,1.45
2015-07-09,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-07-09,PAPA HUAMANTANGA,1.16
2015-07-09,PAPA PERUANITA (INJERTO),0.86
2015-07-10,PAPA AMARILLA,1.46
2015-07-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.81
2015-07-10,PAPA HUAMANTANGA,1.1
2015-07-10,PAPA PERUANITA (INJERTO),0.94
2015-07-11,PAPA AMARILLA,1.46
2015-07-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-07-11,PAPA HUAMANTANGA,1.09
2015-07-11,PAPA PERUANITA (INJERTO),0.91
2015-07-12,PAPA AMARILLA,1.45
2015-07-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.8
2015-07-12,PAPA HUAMANTANGA,1.08
2015-07-12,PAPA PERUANITA (INJERTO),0.93
2015-07-13,PAPA AMARILLA,1.45
2015-07-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.84
2015-07-13,PAPA HUAMANTANGA,1.05
2015-07-13,PAPA PERUANITA (INJERTO),0.91
2015-07-14,PAPA AMARILLA,1.46
2015-07-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-07-14,PAPA HUAMANTANGA,1.08
2015-07-14,PAPA PERUANITA (INJERTO),0.94
2015-07-15,PAPA AMARILLA,1.45
2015-07-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-07-15,PAPA HUAMANTANGA,1.06
2015-07-15,PAPA PERUANITA (INJERTO),0.94
2015-07-16,PAPA AMARILLA,1.54
2015-07-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-07-16,PAPA HUAMANTANGA,1.1
2015-07-16,PAPA PERUANITA (INJERTO),0.91
2015-07-17,PAPA AMARILLA,1.55
2015-07-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.85
2015-07-17,PAPA HUAMANTANGA,1.06
2015-07-17,PAPA PERUANITA (INJERTO),0.89
2015-07-18,PAPA AMARILLA,1.54
