FECHA,TEMPERATURA
2018-08-05,2.8958333333333335
2018-08-06,1.8791666666666667
2018-08-07,1.873913043478261
2018-08-08,1.875
2018-08-09,1.025
2018-08-10,0.4789473684210526
2018-08-11,0.9208333333333334
2018-08-12,0.726086956521739
2018-08-13,1.6624999999999999
2018-08-14,1.7047619047619047
2018-08-15,1.8263157894736843
2018-08-16,0.13529411764705881
2018-08-17,0.07777777777777778
2018-08-18,1.5250000000000001
2018-08-19,1.4124999999999999
2018-08-20,1.8833333333333335
2018-08-21,1.7863636363636362
2018-08-22,1.3666666666666665
2018-08-23,2.0545454545454547
2018-08-24,2.55
2018-08-25,0.8958333333333334
2018-08-26,1.4124999999999999
2018-08-27,1.0
2018-08-28,0.9583333333333334
2018-08-29,2.2
2018-08-30,2.4291666666666667
2018-08-31,3.1458333333333335
2018-09-01,3.3958333333333335
2018-09-02,3.5583333333333336
2018-09-03,2.095833333333333
2018-09-04,0.26249999999999996
2018-09-05,2.908333333333333
2018-09-06,2.6333333333333333
2018-09-07,2.85
2018-09-08,2.9291666666666667
2018-09-09,3.1166666666666667
2018-09-10,1.425
2018-09-11,1.7
2018-09-12,3.170833333333334
2018-09-13,3.4916666666666667
2018-09-14,3.141666666666667
2018-09-15,2.4
2018-09-16,2.5500000000000003
2018-09-17,2.345833333333333
2018-09-18,2.8625000000000003
2018-09-19,3.891666666666667
2018-09-20,2.2958333333333334
2018-09-21,2.3916666666666666
2018-09-22,2.1708333333333334
2018-09-23,2.0458333333333334
2018-09-24,1.55
2018-09-25,1.3666666666666665
2018-09-26,1.4708333333333332
2018-09-27,2.0833333333333335
2018-09-28,1.8916666666666666
2018-09-29,3.4458333333333333
2018-09-30,4.079166666666667
2018-10-01,3.4791666666666665
2018-10-02,2.2583333333333333
2018-10-03,2.495833333333333
2018-10-04,1.8375000000000001
2018-10-05,1.4124999999999999
2018-10-06,2.8833333333333333
2018-10-07,2.8375
2018-10-08,3.3666666666666667
2018-10-09,3.533333333333333
2018-10-10,3.533333333333333
2018-10-11,3.1
2018-10-12,2.8000000000000003
2018-10-13,2.1333333333333333
2018-10-14,1.6541666666666668
2018-10-15,2.841666666666667
2018-10-16,3.4250000000000003
2018-10-17,2.908333333333333
2018-10-18,2.7416666666666667
2018-10-19,4.004166666666666
2018-10-20,3.1666666666666665
2018-10-21,1.4666666666666668
2018-10-22,2.6916666666666664
2018-10-23,2.1714285714285713
2018-10-24,4.4875
2018-10-25,3.016666666666667
2018-10-26,3.0142857142857147
2018-10-27,2.5166666666666666
2018-10-28,5.3125
2018-10-29,3.9250000000000003
2018-10-30,3.685714285714286
2018-10-31,3.7
2018-11-01,2.4499999999999997
2018-11-02,2.95625
2018-11-03,3.783333333333333
2018-11-04,3.8000000000000003
2018-11-05,5.85
2018-11-06,4.872727272727273
2018-11-07,3.6791666666666667
2018-11-08,3.36
2018-11-09,4.434782608695652
2018-11-10,5.071428571428571
2018-11-11,4.1000000000000005
2018-11-12,4.005
2018-11-13,5.021428571428571
2018-11-14,3.7
2018-11-15,3.29375
2018-11-16,4.550000000000001
2018-11-17,5.411764705882353
2018-11-18,4.179166666666666
2018-11-19,4.220833333333333
2018-11-20,4.641666666666667
2018-11-21,4.373913043478261
2018-11-22,5.904166666666666
2018-11-23,7.108333333333333
2018-11-24,6.483333333333333
2018-11-25,3.108333333333333
2018-11-26,3.266666666666667
2018-11-27,5.329166666666667
2018-11-28,4.29047619047619
2018-11-29,4.761111111111111
2018-11-30,5.3538461538461535
2018-12-01,4.771428571428571
2018-12-02,3.5818181818181816
2018-12-03,3.5466666666666664
2018-12-04,5.088235294117647
2018-12-05,5.079166666666667
2018-12-06,3.391666666666667
2018-12-07,1.8583333333333334
2018-12-08,1.9416666666666667
2018-12-09,3.233333333333333
2018-12-10,2.533333333333333
2018-12-11,3.5833333333333335
2018-12-12,3.733333333333333
2018-12-13,3.8541666666666665
2018-12-14,5.05
2018-12-15,2.8958333333333335
2018-12-16,2.5875
2018-12-17,2.5625
2018-12-18,2.65
2018-12-19,2.6833333333333336
2018-12-20,2.5749999999999997
2018-12-21,3.0749999999999997
2018-12-22,3.220833333333333
2018-12-23,3.795833333333333
2018-12-24,3.641666666666667
2018-12-25,3.9
2018-12-26,2.6791666666666667
2018-12-27,3.1374999999999997
2018-12-28,3.5416666666666665
2018-12-29,3.0625
2018-12-30,3.275
2018-12-31,3.1
2019-01-01,3.2875
2019-01-02,3.279166666666667
2019-01-03,3.65
2019-01-04,4.329166666666667
2019-01-05,3.3833333333333333
2019-01-06,5.833333333333333
2019-01-07,5.604166666666667
2019-01-08,4.9750000000000005
2019-01-09,4.8999999999999995
2019-01-10,4.925
2019-01-11,2.4291666666666667
2019-01-12,2.743478260869565
2019-01-13,2.63
2019-01-14,2.895238095238095
2019-01-15,2.831818181818182
2019-01-16,2.9416666666666664
2019-01-17,2.5833333333333335
2019-01-18,1.7173913043478262
2019-01-19,2.3
2019-01-20,3.1875
2019-01-21,3.4791666666666665
2019-01-22,3.2095238095238097
2019-01-23,3.529166666666667
2019-01-24,3.0208333333333335
2019-01-25,2.5791666666666666
2019-01-26,3.190909090909091
2019-01-27,2.8708333333333336
2019-01-28,2.891666666666667
2019-01-29,2.9826086956521736
2019-01-30,3.6294117647058823
2019-01-31,3.375
2019-02-01,3.891666666666667
2019-02-02,3.590909090909091
2019-02-03,3.152173913043478
2019-02-04,3.0416666666666665
2019-02-05,3.095833333333333
2019-02-06,2.7285714285714286
2019-02-07,2.636842105263158
2019-02-08,2.025
2019-02-09,2.5833333333333335
2019-02-10,2.6956521739130435
2019-02-11,2.0631578947368423
2019-02-12,1.9705882352941178
2019-02-13,3.775
2019-02-14,3.9333333333333336
2019-02-15,3.15
2019-02-16,4.009090909090909
2019-02-17,3.975
2019-02-18,3.85
2019-02-19,3.954166666666667
2019-02-20,2.610526315789474
2019-02-21,3.4333333333333336
2019-02-22,3.783333333333333
2019-02-23,3.725
2019-02-24,4.508333333333334
2019-02-25,3.8125
2019-02-26,3.5043478260869563
2019-02-27,2.9238095238095236
2019-02-28,3.0
2019-03-01,3.0565217391304347
2019-03-02,3.6652173913043478
2019-03-03,4.269565217391304
2019-03-04,3.654166666666667
2019-03-05,4.105263157894737
2019-03-06,2.847826086956522
2019-03-07,3.2190476190476187
2019-03-08,3.4818181818181815
2019-03-09,3.033333333333333
2019-03-10,3.6625
2019-03-11,4.6866666666666665
2019-03-12,4.069230769230769
2019-03-13,3.48125
2019-03-14,4.8133333333333335
2019-03-15,3.225
2019-03-16,3.6399999999999997
2019-03-17,4.279166666666667
2019-03-18,3.8652173913043475
2019-03-19,3.85
2019-03-20,2.864705882352941
2019-03-21,3.825
2019-03-22,3.1181818181818177
2019-03-23,3.8263157894736843
2019-03-24,3.7666666666666666
2019-03-25,3.3857142857142852
2019-03-26,3.786956521739131
2019-03-27,3.4954545454545456
2019-03-28,2.2933333333333334
2019-03-29,2.838888888888889
2019-03-30,3.2333333333333334
2019-03-31,4.28695652173913
2019-04-01,4.6499999999999995
2019-04-02,3.7375000000000003
2019-04-03,3.9842105263157896
2019-04-04,4.339130434782609
2019-04-05,5.0125
2019-04-06,3.8083333333333336
2019-04-07,2.766666666666667
2019-04-08,2.4875000000000003
2019-04-09,4.386363636363637
2019-04-10,4.328571428571429
2019-04-11,4.115
2019-04-12,4.1695652173913045
2019-04-13,3.420833333333333
2019-04-14,3.0541666666666667
2019-04-15,4.008333333333334
2019-04-16,2.5875
2019-04-17,2.6913043478260867
2019-04-18,2.779166666666667
2019-04-19,3.216666666666667
2019-04-20,2.6958333333333333
2019-04-21,3.9333333333333336
2019-04-22,3.3041666666666667
2019-04-23,3.678260869565217
2019-04-24,3.1125000000000003
2019-04-25,3.220833333333333
2019-04-26,3.0416666666666665
2019-04-27,3.5444444444444443
2019-04-28,2.1999999999999997
2019-04-29,3.033333333333333
2019-04-30,0.9692307692307691
2019-05-01,3.6090909090909093
2019-05-02,4.735714285714286
2019-05-03,4.542857142857143
2019-05-04,3.066666666666667
2019-05-05,2.2
2019-05-06,2.4
2019-05-07,1.5357142857142858
2019-05-08,1.9357142857142857
2019-05-09,3.161538461538462
2019-05-10,4.933333333333333
2019-05-11,5.195454545454545
2019-05-12,4.308333333333334
2019-05-13,3.6208333333333336
2019-05-14,2.861904761904762
2019-05-15,3.6208333333333336
2019-05-16,4.019047619047619
2019-05-17,4.2153846153846155
2019-05-18,3.4899999999999998
2019-05-19,3.707692307692308
2019-05-20,4.48
2019-05-21,2.77
2019-05-22,3.523076923076923
2019-05-23,2.9538461538461536
2019-05-24,3.03125
2019-05-25,2.5555555555555554
2019-05-26,3.230769230769231
2019-05-27,3.922222222222222
2019-05-28,2.5
2019-05-29,2.9714285714285715
2019-05-30,3.7
2019-05-31,5.738461538461539
2019-06-01,3.6142857142857143
2019-06-02,3.4181818181818184
2019-06-03,2.2615384615384615
2019-06-04,2.566666666666667
2019-06-05,2.0476190476190474
2019-06-06,1.4333333333333333
2019-06-07,3.3625000000000003
2019-06-08,2.94375
2019-06-09,2.3666666666666667
2019-06-10,3.2133333333333334
2019-06-11,4.26
2019-06-12,6.577777777777778
2019-06-13,5.263636363636364
2019-06-14,5.733333333333333
2019-06-15,2.79
2019-06-16,2.709090909090909
2019-06-17,2.5300000000000002
2019-06-18,3.3333333333333335
2019-06-19,3.585714285714286
2019-06-20,-0.05384615384615383
2019-06-21,1.2083333333333333
2019-06-22,2.2624999999999997
2019-06-23,2.795833333333333
2019-06-24,3.3739130434782605
2019-06-25,3.904166666666667
2019-06-26,3.125
2019-06-27,2.7583333333333333
2019-06-28,2.654166666666667
2019-06-29,2.8958333333333335
2019-06-30,2.183333333333333
2019-07-01,3.566666666666667
2019-07-02,4.195833333333334
2019-07-03,6.070833333333333
2019-07-04,5.75
2019-07-05,2.029166666666667
2019-07-06,0.22608695652173913
2019-07-07,2.379166666666667
2019-07-08,1.6875
2019-07-09,2.858333333333333
2019-07-10,2.3041666666666667
2019-07-11,2.8125
2019-07-12,3.1625
2019-07-13,2.8791666666666664
2019-07-14,1.825
2019-07-15,2.795833333333333
2019-07-16,1.3958333333333333
2019-07-17,1.5791666666666666
2019-07-18,1.5374999999999999
2019-07-19,1.3458333333333332
2019-07-20,0.8916666666666666
2019-07-21,1.3875
2019-07-22,2.225
2019-07-23,2.2166666666666663
2019-07-24,2.5625
2019-07-25,1.7625
2019-07-26,1.4833333333333334
2019-07-27,0.7125
2019-07-28,1.5916666666666668
2019-07-29,3.3166666666666664
2019-07-30,2.8041666666666667
2019-07-31,2.15
2019-08-01,3.154166666666667
2019-08-02,3.1833333333333336
2019-08-03,2.2583333333333333
2019-08-04,1.758333333333333
2019-08-05,3.2916666666666665
2019-08-06,3.891666666666667
2019-08-07,2.9333333333333336
2019-08-08,1.7833333333333334
2019-08-09,0.7416666666666667
2019-08-10,1.3916666666666666
2019-08-11,2.6333333333333333
2019-08-12,2.4541666666666666
2019-08-13,0.8250000000000001
2019-08-14,0.9375
2019-08-15,1.4166666666666667
2019-08-16,4.341666666666667
2019-08-17,4.529166666666667
2019-08-18,4.216666666666667
2019-08-19,1.4000000000000001
2019-08-20,1.4666666666666668
2019-08-21,0.7541666666666668
2019-08-22,1.2041666666666666
2019-08-23,0.2333333333333333
2019-08-24,2.0375
2019-08-25,2.841666666666667
2019-08-26,1.7208333333333332
2019-08-27,0.4166666666666667
2019-08-28,0.19999999999999996
2019-08-29,2.279166666666667
2019-08-30,2.595833333333333
2019-08-31,2.8125
2019-09-01,1.7666666666666666
2019-09-02,2.5708333333333333
2019-09-03,1.8916666666666666
2019-09-04,1.5250000000000001
2019-09-05,1.0958333333333334
2019-09-06,1.675
2019-09-07,1.8791666666666667
2019-09-08,2.154166666666667
2019-09-09,2.5416666666666665
2019-09-10,2.9958333333333336
2019-09-11,2.308333333333333
2019-09-12,2.8041666666666667
2019-09-13,2.283333333333333
2019-09-14,1.6958333333333335
2019-09-15,2.608333333333333
2019-09-16,3.9458333333333333
2019-09-17,3.0583333333333336
2019-09-18,5.029166666666667
2019-09-19,3.891666666666667
2019-09-20,2.216666666666667
2019-09-21,1.2
2019-09-22,3.045833333333333
2019-09-23,3.0083333333333333
2019-09-24,2.35
2019-09-25,2.3874999999999997
2019-09-26,4.004166666666666
2019-09-27,3.766666666666667
2019-09-28,3.920833333333333
2019-09-29,3.6291666666666664
2019-09-30,3.233333333333333
2019-10-01,1.8541666666666667
2019-10-02,3.1791666666666667
2019-10-03,3.3083333333333336
2019-10-04,3.7416666666666667
2019-10-05,3.2624999999999997
2019-10-06,2.504166666666667
2019-10-07,3.5583333333333336
2019-10-08,3.0708333333333333
2019-10-09,1.4875
2019-10-10,3.4333333333333336
2019-10-11,1.9166666666666667
2019-10-12,1.95
2019-10-13,2.2833333333333337
2019-10-14,3.0749999999999997
2019-10-15,3.0749999999999997
2019-10-16,3.15
2019-10-17,3.347058823529412
2019-10-18,2.3541666666666665
2019-10-19,2.029166666666667
2019-10-20,3.6625
2019-10-21,4.558333333333334
2019-10-22,4.2625
2019-10-23,3.8625000000000003
2019-10-24,2.9916666666666667
2019-10-25,2.858333333333333
2019-10-26,2.5833333333333335
2019-10-27,3.908333333333333
2019-10-28,4.166666666666667
2019-10-29,4.608333333333333
2019-10-30,2.158333333333333
2019-10-31,2.2875
2019-11-01,3.4458333333333333
2019-11-02,3.5041666666666664
2019-11-03,3.8083333333333336
2019-11-04,3.279166666666667
2019-11-05,3.2083333333333335
2019-11-06,3.6458333333333335
2019-11-07,3.1999999999999997
2019-11-08,3.108333333333333
2019-11-09,3.783333333333333
2019-11-10,2.9499999999999997
2019-11-11,2.279166666666667
2019-11-12,3.658333333333333
2019-11-13,4.429166666666666
2019-11-14,4.920833333333333
2019-11-15,3.6875
2019-11-16,3.170833333333333
2019-11-17,3.279166666666667
2019-11-18,3.016666666666667
2019-11-19,1.9583333333333333
2019-11-20,2.0541666666666667
2019-11-21,3.108333333333333
2019-11-22,4.204166666666667
2019-11-23,2.6750000000000003
2019-11-24,2.5416666666666665
2019-11-25,4.083333333333333
2019-11-26,5.370833333333334
2019-11-27,3.9583333333333335
2019-11-28,5.254166666666666
2019-11-29,5.8
2019-11-30,4.283333333333333
2019-12-01,3.975
2019-12-02,3.739130434782609
2019-12-03,3.5454545454545454
2019-12-04,2.609090909090909
2019-12-05,2.1750000000000003
2019-12-06,2.7913043478260873
2019-12-07,3.2458333333333336
2019-12-08,3.141666666666667
2019-12-09,3.7624999999999997
2019-12-10,4.654166666666667
2019-12-11,4.683333333333334
2019-12-12,3.2375000000000003
2019-12-13,2.959090909090909
2019-12-14,2.0
2019-12-15,3.233333333333333
2019-12-16,3.0625
2019-12-17,3.3874999999999997
2019-12-18,2.7818181818181817
2019-12-19,2.7047619047619045
2019-12-20,3.1958333333333333
2019-12-21,3.154166666666667
2019-12-22,3.8
2019-12-23,3.7083333333333335
2019-12-24,2.8208333333333333
2019-12-25,4.391666666666667
2019-12-26,4.663636363636364
2019-12-27,5.065217391304348
2019-12-28,4.358333333333333
2019-12-29,4.816666666666666
2019-12-30,5.195833333333334
2019-12-31,4.483333333333333
