dates,producto,precio_mean
2018-01-12,PAPA NEGRA ANDINA,0.75
2018-01-12,PAPA YUNGAY,0.6
2018-01-12,PAPA UNICA,0.28
2018-01-12,PAPA CANCHAN,0.61
2018-01-13,PAPA BLANCA/VALLE/OTROS,0.51
2018-01-13,PAPA COLOR/VALLE/OTROS,0.45
2018-01-13,PAPA NEGRA ANDINA,0.89
2018-01-13,PAPA YUNGAY,0.75
2018-01-13,PAPA UNICA,0.25
2018-01-13,PAPA CANCHAN,0.65
2018-01-14,PAPA BLANCA/VALLE/OTROS,0.51
2018-01-14,PAPA COLOR/VALLE/OTROS,0.45
2018-01-14,PAPA NEGRA ANDINA,0.89
2018-01-14,PAPA YUNGAY,0.75
2018-01-14,PAPA UNICA,0.25
2018-01-14,PAPA CANCHAN,0.65
2018-01-15,PAPA BLANCA/VALLE/OTROS,0.54
2018-01-15,PAPA COLOR/VALLE/OTROS,0.44
2018-01-15,PAPA NEGRA ANDINA,0.81
2018-01-15,PAPA YUNGAY,0.69
2018-01-15,PAPA UNICA,0.24
2018-01-15,PAPA CANCHAN,0.64
2018-01-16,PAPA BLANCA/VALLE/OTROS,0.49
2018-01-16,PAPA COLOR/VALLE/OTROS,0.44
2018-01-16,PAPA NEGRA ANDINA,0.75
2018-01-16,PAPA YUNGAY,0.6
2018-01-16,PAPA UNICA,0.25
2018-01-16,PAPA CANCHAN,0.64
2018-01-17,PAPA BLANCA/VALLE/OTROS,0.51
2018-01-17,PAPA COLOR/VALLE/OTROS,0.44
2018-01-17,PAPA NEGRA ANDINA,0.73
2018-01-17,PAPA YUNGAY,0.64
2018-01-17,PAPA UNICA,0.26
2018-01-17,PAPA CANCHAN,0.64
2018-01-18,PAPA BLANCA/VALLE/OTROS,0.48
2018-01-18,PAPA COLOR/VALLE/OTROS,0.45
2018-01-18,PAPA NEGRA ANDINA,0.68
2018-01-18,PAPA YUNGAY,0.63
2018-01-18,PAPA UNICA,0.25
2018-01-18,PAPA CANCHAN,0.65
2018-01-19,PAPA BLANCA/VALLE/OTROS,0.45
2018-01-19,PAPA COLOR/VALLE/OTROS,0.45
2018-01-19,PAPA NEGRA ANDINA,0.68
2018-01-19,PAPA YUNGAY,0.58
2018-01-19,PAPA UNICA,0.25
2018-01-19,PAPA CANCHAN,0.65
2018-01-20,PAPA BLANCA/VALLE/OTROS,0.45
2018-01-20,PAPA COLOR/VALLE/OTROS,0.45
2018-01-20,PAPA NEGRA ANDINA,0.68
2018-01-20,PAPA YUNGAY,0.58
2018-01-20,PAPA UNICA,0.25
2018-01-20,PAPA CANCHAN,0.65
2018-01-21,PAPA BLANCA/VALLE/OTROS,0.45
2018-01-21,PAPA COLOR/VALLE/OTROS,0.45
2018-01-21,PAPA NEGRA ANDINA,0.68
2018-01-21,PAPA YUNGAY,0.58
2018-01-21,PAPA UNICA,0.25
2018-01-21,PAPA CANCHAN,0.65
2018-01-22,PAPA BLANCA/VALLE/OTROS,0.45
2018-01-22,PAPA COLOR/VALLE/OTROS,0.45
2018-01-22,PAPA NEGRA ANDINA,0.73
2018-01-22,PAPA YUNGAY,0.58
2018-01-22,PAPA UNICA,0.25
2018-01-22,PAPA CANCHAN,0.65
2018-01-23,PAPA BLANCA/VALLE/OTROS,0.43
2018-01-23,PAPA COLOR/VALLE/OTROS,0.44
2018-01-23,PAPA NEGRA ANDINA,0.68
2018-01-23,PAPA YUNGAY,0.49
2018-01-23,PAPA UNICA,0.28
2018-01-23,PAPA CANCHAN,0.59
2018-01-24,PAPA BLANCA/VALLE/OTROS,0.43
2018-01-24,PAPA COLOR/VALLE/OTROS,0.48
2018-01-24,PAPA NEGRA ANDINA,0.63
2018-01-24,PAPA YUNGAY,0.49
2018-01-24,PAPA UNICA,0.42
2018-01-24,PAPA CANCHAN,0.56
2018-01-25,PAPA BLANCA/VALLE/OTROS,0.44
2018-01-25,PAPA COLOR/VALLE/OTROS,0.46
2018-01-25,PAPA NEGRA ANDINA,0.63
2018-01-25,PAPA YUNGAY,0.46
2018-01-25,PAPA UNICA,0.43
2018-01-25,PAPA CANCHAN,0.49
2018-01-26,PAPA BLANCA/VALLE/OTROS,0.4
2018-01-26,PAPA COLOR/VALLE/OTROS,0.44
2018-01-26,PAPA NEGRA ANDINA,0.58
2018-01-26,PAPA YUNGAY,0.46
2018-01-26,PAPA UNICA,0.38
2018-01-26,PAPA CANCHAN,0.49
2018-01-27,PAPA BLANCA/VALLE/OTROS,0.4
2018-01-27,PAPA COLOR/VALLE/OTROS,0.44
2018-01-27,PAPA NEGRA ANDINA,0.58
2018-01-27,PAPA YUNGAY,0.46
2018-01-27,PAPA UNICA,0.38
2018-01-27,PAPA CANCHAN,0.49
2018-01-28,PAPA BLANCA/VALLE/OTROS,0.4
2018-01-28,PAPA COLOR/VALLE/OTROS,0.44
2018-01-28,PAPA NEGRA ANDINA,0.58
2018-01-28,PAPA YUNGAY,0.46
2018-01-28,PAPA UNICA,0.38
2018-01-28,PAPA CANCHAN,0.49
2018-01-29,PAPA BLANCA/VALLE/OTROS,0.43
2018-01-29,PAPA COLOR/VALLE/OTROS,0.46
2018-01-29,PAPA NEGRA ANDINA,0.55
2018-01-29,PAPA YUNGAY,0.45
2018-01-29,PAPA UNICA,0.42
2018-01-29,PAPA CANCHAN,0.49
2018-01-30,PAPA BLANCA/VALLE/OTROS,0.48
2018-01-30,PAPA COLOR/VALLE/OTROS,0.46
2018-01-30,PAPA NEGRA ANDINA,0.58
2018-01-30,PAPA YUNGAY,0.49
2018-01-30,PAPA UNICA,0.42
2018-01-30,PAPA CANCHAN,0.49
2018-01-31,PAPA BLANCA/VALLE/OTROS,0.49
2018-01-31,PAPA COLOR/VALLE/OTROS,0.46
2018-01-31,PAPA NEGRA ANDINA,0.54
2018-01-31,PAPA YUNGAY,0.54
2018-01-31,PAPA UNICA,0.4
2018-01-31,PAPA CANCHAN,0.51
2018-02-01,PAPA BLANCA/VALLE/OTROS,0.55
2018-02-01,PAPA COLOR/VALLE/OTROS,0.49
2018-02-01,PAPA NEGRA ANDINA,0.66
2018-02-01,PAPA YUNGAY,0.69
2018-02-01,PAPA UNICA,0.43
2018-02-01,PAPA CANCHAN,0.55
2018-02-02,PAPA BLANCA/VALLE/OTROS,0.51
2018-02-02,PAPA COLOR/VALLE/OTROS,0.56
2018-02-02,PAPA NEGRA ANDINA,0.65
2018-02-02,PAPA YUNGAY,0.64
2018-02-02,PAPA UNICA,0.48
2018-02-02,PAPA CANCHAN,0.64
2018-02-03,PAPA BLANCA/VALLE/OTROS,0.58
2018-02-03,PAPA COLOR/VALLE/OTROS,0.56
2018-02-03,PAPA NEGRA ANDINA,0.64
2018-02-03,PAPA YUNGAY,0.73
2018-02-03,PAPA UNICA,0.48
2018-02-03,PAPA CANCHAN,0.64
2018-02-04,PAPA BLANCA/VALLE/OTROS,0.58
2018-02-04,PAPA COLOR/VALLE/OTROS,0.56
2018-02-04,PAPA NEGRA ANDINA,0.64
2018-02-04,PAPA YUNGAY,0.73
2018-02-04,PAPA UNICA,0.48
2018-02-04,PAPA CANCHAN,0.64
2018-02-05,PAPA BLANCA/VALLE/OTROS,0.61
2018-02-05,PAPA COLOR/VALLE/OTROS,0.58
2018-02-05,PAPA NEGRA ANDINA,0.68
2018-02-05,PAPA YUNGAY,0.74
2018-02-05,PAPA UNICA,0.48
2018-02-05,PAPA CANCHAN,0.66
2018-02-06,PAPA BLANCA/VALLE/OTROS,0.58
2018-02-06,PAPA COLOR/VALLE/OTROS,0.56
2018-02-06,PAPA NEGRA ANDINA,0.75
2018-02-06,PAPA YUNGAY,0.74
2018-02-06,PAPA UNICA,0.45
2018-02-06,PAPA CANCHAN,0.66
2018-02-07,PAPA BLANCA/VALLE/OTROS,0.57
2018-02-07,PAPA COLOR/VALLE/OTROS,0.59
2018-02-07,PAPA NEGRA ANDINA,0.69
2018-02-07,PAPA YUNGAY,0.7
2018-02-07,PAPA UNICA,0.58
2018-02-07,PAPA CANCHAN,0.61
2018-02-08,PAPA BLANCA/VALLE/OTROS,0.49
2018-02-08,PAPA COLOR/VALLE/OTROS,0.59
2018-02-08,PAPA NEGRA ANDINA,0.68
2018-02-08,PAPA YUNGAY,0.6
2018-02-08,PAPA UNICA,0.56
2018-02-08,PAPA CANCHAN,0.63
2018-02-09,PAPA BLANCA/VALLE/OTROS,0.53
2018-02-09,PAPA COLOR/VALLE/OTROS,0.58
2018-02-09,PAPA NEGRA ANDINA,0.63
2018-02-09,PAPA YUNGAY,0.56
2018-02-09,PAPA UNICA,0.58
2018-02-09,PAPA CANCHAN,0.59
2018-02-10,PAPA BLANCA/VALLE/OTROS,0.55
2018-02-10,PAPA COLOR/VALLE/OTROS,0.59
2018-02-10,PAPA NEGRA ANDINA,0.63
2018-02-10,PAPA YUNGAY,0.59
2018-02-10,PAPA UNICA,0.58
2018-02-10,PAPA CANCHAN,0.6
2018-02-11,PAPA BLANCA/VALLE/OTROS,0.55
2018-02-11,PAPA COLOR/VALLE/OTROS,0.59
2018-02-11,PAPA NEGRA ANDINA,0.63
2018-02-11,PAPA YUNGAY,0.59
2018-02-11,PAPA UNICA,0.58
2018-02-11,PAPA CANCHAN,0.6
2018-02-12,PAPA BLANCA/VALLE/OTROS,0.5
2018-02-12,PAPA COLOR/VALLE/OTROS,0.6
2018-02-12,PAPA NEGRA ANDINA,0.6
2018-02-12,PAPA YUNGAY,0.53
2018-02-12,PAPA UNICA,0.63
2018-02-12,PAPA CANCHAN,0.58
2018-02-13,PAPA BLANCA/VALLE/OTROS,0.48
2018-02-13,PAPA COLOR/VALLE/OTROS,0.61
2018-02-13,PAPA NEGRA ANDINA,0.63
2018-02-13,PAPA YUNGAY,0.48
2018-02-13,PAPA UNICA,0.6
2018-02-13,PAPA CANCHAN,0.6
2018-02-14,PAPA BLANCA/VALLE/OTROS,0.51
2018-02-14,PAPA COLOR/VALLE/OTROS,0.62
2018-02-14,PAPA NEGRA ANDINA,0.59
2018-02-14,PAPA YUNGAY,0.48
2018-02-14,PAPA UNICA,0.55
2018-02-14,PAPA CANCHAN,0.68
2018-02-15,PAPA BLANCA/VALLE/OTROS,0.51
2018-02-15,PAPA COLOR/VALLE/OTROS,0.61
2018-02-15,PAPA NEGRA ANDINA,0.58
2018-02-15,PAPA YUNGAY,0.46
2018-02-15,PAPA UNICA,0.6
2018-02-15,PAPA CANCHAN,0.6
2018-02-16,PAPA BLANCA/VALLE/OTROS,0.48
2018-02-16,PAPA COLOR/VALLE/OTROS,0.6
2018-02-16,PAPA NEGRA ANDINA,0.56
2018-02-16,PAPA YUNGAY,0.43
2018-02-16,PAPA UNICA,0.6
2018-02-16,PAPA CANCHAN,0.58
2018-02-17,PAPA BLANCA/VALLE/OTROS,0.53
2018-02-17,PAPA COLOR/VALLE/OTROS,0.64
2018-02-17,PAPA NEGRA ANDINA,0.58
2018-02-17,PAPA YUNGAY,0.53
2018-02-17,PAPA UNICA,0.64
2018-02-17,PAPA CANCHAN,0.59
2018-02-18,PAPA BLANCA/VALLE/OTROS,0.53
2018-02-18,PAPA COLOR/VALLE/OTROS,0.64
2018-02-18,PAPA NEGRA ANDINA,0.58
2018-02-18,PAPA YUNGAY,0.53
2018-02-18,PAPA UNICA,0.64
2018-02-18,PAPA CANCHAN,0.59
2018-02-19,PAPA BLANCA/VALLE/OTROS,0.66
2018-02-19,PAPA COLOR/VALLE/OTROS,0.74
2018-02-19,PAPA NEGRA ANDINA,0.74
2018-02-19,PAPA YUNGAY,0.66
2018-02-19,PAPA UNICA,0.76
2018-02-19,PAPA CANCHAN,0.7
2018-02-20,PAPA BLANCA/VALLE/OTROS,0.6
2018-02-20,PAPA COLOR/VALLE/OTROS,0.73
2018-02-20,PAPA NEGRA ANDINA,0.65
2018-02-20,PAPA YUNGAY,0.61
2018-02-20,PAPA UNICA,0.76
2018-02-20,PAPA CANCHAN,0.68
2018-02-21,PAPA BLANCA/VALLE/OTROS,0.6
2018-02-21,PAPA COLOR/VALLE/OTROS,0.71
2018-02-21,PAPA NEGRA ANDINA,0.65
2018-02-21,PAPA YUNGAY,0.6
2018-02-21,PAPA UNICA,0.76
2018-02-21,PAPA CANCHAN,0.66
2018-02-22,PAPA BLANCA/VALLE/OTROS,0.63
2018-02-22,PAPA COLOR/VALLE/OTROS,0.71
2018-02-22,PAPA NEGRA ANDINA,0.68
2018-02-22,PAPA YUNGAY,0.6
2018-02-22,PAPA UNICA,0.73
2018-02-22,PAPA CANCHAN,0.7
2018-02-23,PAPA BLANCA/VALLE/OTROS,0.6
2018-02-23,PAPA COLOR/VALLE/OTROS,0.68
2018-02-23,PAPA NEGRA ANDINA,0.64
2018-02-23,PAPA YUNGAY,0.6
2018-02-23,PAPA UNICA,0.71
2018-02-23,PAPA CANCHAN,0.64
2018-02-24,PAPA BLANCA/VALLE/OTROS,0.63
2018-02-24,PAPA COLOR/VALLE/OTROS,0.71
2018-02-24,PAPA NEGRA ANDINA,0.64
2018-02-24,PAPA YUNGAY,0.58
2018-02-24,PAPA UNICA,0.73
2018-02-24,PAPA CANCHAN,0.69
2018-02-25,PAPA BLANCA/VALLE/OTROS,0.63
2018-02-25,PAPA COLOR/VALLE/OTROS,0.71
2018-02-25,PAPA NEGRA ANDINA,0.64
2018-02-25,PAPA YUNGAY,0.58
2018-02-25,PAPA UNICA,0.73
2018-02-25,PAPA CANCHAN,0.69
2018-02-26,PAPA BLANCA/VALLE/OTROS,0.61
2018-02-26,PAPA COLOR/VALLE/OTROS,0.64
2018-02-26,PAPA NEGRA ANDINA,0.64
2018-02-26,PAPA YUNGAY,0.59
2018-02-26,PAPA UNICA,0.61
2018-02-26,PAPA CANCHAN,0.68
2018-02-27,PAPA BLANCA/VALLE/OTROS,0.64
2018-02-27,PAPA COLOR/VALLE/OTROS,0.66
2018-02-27,PAPA NEGRA ANDINA,0.66
2018-02-27,PAPA YUNGAY,0.59
2018-02-27,PAPA UNICA,0.65
2018-02-27,PAPA CANCHAN,0.68
2018-02-28,PAPA BLANCA/VALLE/OTROS,0.61
2018-02-28,PAPA COLOR/VALLE/OTROS,0.68
2018-02-28,PAPA NEGRA ANDINA,0.65
2018-02-28,PAPA YUNGAY,0.59
2018-02-28,PAPA UNICA,0.65
2018-02-28,PAPA CANCHAN,0.68
2018-03-01,PAPA BLANCA/VALLE/OTROS,0.68
2018-03-01,PAPA COLOR/VALLE/OTROS,0.64
2018-03-01,PAPA NEGRA ANDINA,0.61
2018-03-01,PAPA YUNGAY,0.58
2018-03-01,PAPA UNICA,0.63
2018-03-01,PAPA CANCHAN,0.65
2018-03-02,PAPA BLANCA/VALLE/OTROS,0.66
2018-03-02,PAPA COLOR/VALLE/OTROS,0.66
2018-03-02,PAPA NEGRA ANDINA,0.6
2018-03-02,PAPA YUNGAY,0.58
2018-03-02,PAPA UNICA,0.68
2018-03-02,PAPA CANCHAN,0.65
2018-03-03,PAPA BLANCA/VALLE/OTROS,0.7
2018-03-03,PAPA COLOR/VALLE/OTROS,0.84
2018-03-03,PAPA NEGRA ANDINA,0.63
2018-03-03,PAPA YUNGAY,0.68
2018-03-03,PAPA UNICA,1.06
2018-03-03,PAPA CANCHAN,0.68
2018-03-04,PAPA BLANCA/VALLE/OTROS,0.7
2018-03-04,PAPA COLOR/VALLE/OTROS,0.84
2018-03-04,PAPA NEGRA ANDINA,0.63
2018-03-04,PAPA YUNGAY,0.68
2018-03-04,PAPA UNICA,1.06
2018-03-04,PAPA CANCHAN,0.68
2018-03-05,PAPA BLANCA/VALLE/OTROS,0.74
2018-03-05,PAPA COLOR/VALLE/OTROS,0.8
2018-03-05,PAPA NEGRA ANDINA,0.68
2018-03-05,PAPA YUNGAY,0.73
2018-03-05,PAPA UNICA,0.84
2018-03-05,PAPA CANCHAN,0.69
2018-03-06,PAPA BLANCA/VALLE/OTROS,0.73
2018-03-06,PAPA COLOR/VALLE/OTROS,0.76
2018-03-06,PAPA NEGRA ANDINA,0.75
2018-03-06,PAPA YUNGAY,0.75
2018-03-06,PAPA UNICA,0.88
2018-03-06,PAPA CANCHAN,0.69
2018-03-07,PAPA BLANCA/VALLE/OTROS,0.73
2018-03-07,PAPA COLOR/VALLE/OTROS,0.66
2018-03-07,PAPA NEGRA ANDINA,0.73
2018-03-07,PAPA YUNGAY,0.74
2018-03-07,PAPA UNICA,0.65
2018-03-07,PAPA CANCHAN,0.69
2018-03-08,PAPA BLANCA/VALLE/OTROS,0.68
2018-03-08,PAPA COLOR/VALLE/OTROS,0.66
2018-03-08,PAPA NEGRA ANDINA,0.7
2018-03-08,PAPA YUNGAY,0.71
2018-03-08,PAPA UNICA,0.65
2018-03-08,PAPA CANCHAN,0.69
2018-03-09,PAPA BLANCA/VALLE/OTROS,0.75
2018-03-09,PAPA COLOR/VALLE/OTROS,0.81
2018-03-09,PAPA NEGRA ANDINA,0.71
2018-03-09,PAPA YUNGAY,0.78
2018-03-09,PAPA UNICA,0.98
2018-03-09,PAPA CANCHAN,0.71
2018-03-10,PAPA BLANCA/VALLE/OTROS,0.75
2018-03-10,PAPA COLOR/VALLE/OTROS,0.78
2018-03-10,PAPA NEGRA ANDINA,0.71
2018-03-10,PAPA YUNGAY,0.78
2018-03-10,PAPA UNICA,0.9
2018-03-10,PAPA CANCHAN,0.66
2018-03-11,PAPA BLANCA/VALLE/OTROS,0.75
2018-03-11,PAPA COLOR/VALLE/OTROS,0.78
2018-03-11,PAPA NEGRA ANDINA,0.71
2018-03-11,PAPA YUNGAY,0.78
2018-03-11,PAPA UNICA,0.88
2018-03-11,PAPA CANCHAN,0.66
2018-03-12,PAPA BLANCA/VALLE/OTROS,0.75
2018-03-12,PAPA COLOR/VALLE/OTROS,0.8
2018-03-12,PAPA NEGRA ANDINA,0.66
2018-03-12,PAPA YUNGAY,0.76
2018-03-12,PAPA UNICA,0.95
2018-03-12,PAPA CANCHAN,0.69
2018-03-13,PAPA BLANCA/VALLE/OTROS,0.65
2018-03-13,PAPA COLOR/VALLE/OTROS,0.76
2018-03-13,PAPA NEGRA ANDINA,0.71
2018-03-13,PAPA YUNGAY,0.71
2018-03-13,PAPA UNICA,0.95
2018-03-13,PAPA CANCHAN,0.65
2018-03-14,PAPA BLANCA/VALLE/OTROS,0.7
2018-03-14,PAPA COLOR/VALLE/OTROS,0.83
2018-03-14,PAPA NEGRA ANDINA,0.63
2018-03-14,PAPA YUNGAY,0.71
2018-03-14,PAPA UNICA,0.98
2018-03-14,PAPA CANCHAN,0.69
2018-03-15,PAPA BLANCA/VALLE/OTROS,0.76
2018-03-15,PAPA COLOR/VALLE/OTROS,0.83
2018-03-15,PAPA NEGRA ANDINA,0.65
2018-03-15,PAPA YUNGAY,0.69
2018-03-15,PAPA UNICA,0.99
2018-03-15,PAPA CANCHAN,0.68
2018-03-16,PAPA BLANCA/VALLE/OTROS,0.78
2018-03-16,PAPA COLOR/VALLE/OTROS,0.8
2018-03-16,PAPA NEGRA ANDINA,0.71
2018-03-16,PAPA YUNGAY,0.68
2018-03-16,PAPA UNICA,0.99
2018-03-16,PAPA CANCHAN,0.65
2018-03-17,PAPA BLANCA/VALLE/OTROS,0.76
2018-03-17,PAPA COLOR/VALLE/OTROS,0.83
2018-03-17,PAPA NEGRA ANDINA,0.68
2018-03-17,PAPA YUNGAY,0.73
2018-03-17,PAPA UNICA,1.0
2018-03-17,PAPA CANCHAN,0.7
2018-03-18,PAPA BLANCA/VALLE/OTROS,0.76
2018-03-18,PAPA COLOR/VALLE/OTROS,0.83
2018-03-18,PAPA NEGRA ANDINA,0.68
2018-03-18,PAPA YUNGAY,0.73
2018-03-18,PAPA UNICA,1.0
2018-03-18,PAPA CANCHAN,0.7
2018-03-19,PAPA BLANCA/VALLE/OTROS,0.78
2018-03-19,PAPA COLOR/VALLE/OTROS,0.84
2018-03-19,PAPA NEGRA ANDINA,0.68
2018-03-19,PAPA YUNGAY,0.75
2018-03-19,PAPA UNICA,1.01
2018-03-19,PAPA CANCHAN,0.7
2018-03-20,PAPA BLANCA/VALLE/OTROS,0.79
2018-03-20,PAPA COLOR/VALLE/OTROS,0.84
2018-03-20,PAPA NEGRA ANDINA,0.7
2018-03-20,PAPA YUNGAY,0.75
2018-03-20,PAPA UNICA,1.0
2018-03-20,PAPA CANCHAN,0.7
2018-03-21,PAPA BLANCA/VALLE/OTROS,0.79
2018-03-21,PAPA COLOR/VALLE/OTROS,0.89
2018-03-21,PAPA NEGRA ANDINA,0.7
2018-03-21,PAPA YUNGAY,0.76
2018-03-21,PAPA UNICA,1.01
2018-03-21,PAPA CANCHAN,0.7
2018-03-22,PAPA BLANCA/VALLE/OTROS,0.8
2018-03-22,PAPA COLOR/VALLE/OTROS,0.84
2018-03-22,PAPA NEGRA ANDINA,0.73
2018-03-22,PAPA YUNGAY,0.76
2018-03-22,PAPA UNICA,1.01
2018-03-22,PAPA CANCHAN,0.7
2018-03-23,PAPA BLANCA/VALLE/OTROS,0.78
2018-03-23,PAPA COLOR/VALLE/OTROS,0.85
2018-03-23,PAPA NEGRA ANDINA,0.71
2018-03-23,PAPA YUNGAY,0.77
2018-03-23,PAPA UNICA,1.01
2018-03-23,PAPA CANCHAN,0.73
2018-03-24,PAPA BLANCA/VALLE/OTROS,0.76
2018-03-24,PAPA COLOR/VALLE/OTROS,0.83
2018-03-24,PAPA NEGRA ANDINA,0.7
2018-03-24,PAPA YUNGAY,0.76
2018-03-24,PAPA UNICA,1.0
2018-03-24,PAPA CANCHAN,0.71
2018-03-25,PAPA BLANCA/VALLE/OTROS,0.76
2018-03-25,PAPA COLOR/VALLE/OTROS,0.83
2018-03-25,PAPA NEGRA ANDINA,0.7
2018-03-25,PAPA YUNGAY,0.76
2018-03-25,PAPA UNICA,1.0
2018-03-25,PAPA CANCHAN,0.71
2018-03-26,PAPA BLANCA/VALLE/OTROS,0.76
2018-03-26,PAPA COLOR/VALLE/OTROS,0.85
2018-03-26,PAPA NEGRA ANDINA,0.73
2018-03-26,PAPA YUNGAY,0.68
2018-03-26,PAPA UNICA,0.98
2018-03-26,PAPA CANCHAN,0.74
2018-03-27,PAPA BLANCA/VALLE/OTROS,0.78
2018-03-27,PAPA COLOR/VALLE/OTROS,0.89
2018-03-27,PAPA NEGRA ANDINA,0.73
2018-03-27,PAPA YUNGAY,0.7
2018-03-27,PAPA UNICA,1.03
2018-03-27,PAPA CANCHAN,0.76
2018-03-28,PAPA BLANCA/VALLE/OTROS,0.75
2018-03-28,PAPA COLOR/VALLE/OTROS,0.86
2018-03-28,PAPA NEGRA ANDINA,0.7
2018-03-28,PAPA YUNGAY,0.65
2018-03-28,PAPA UNICA,1.0
2018-03-28,PAPA CANCHAN,0.78
2018-03-29,PAPA BLANCA/VALLE/OTROS,0.74
2018-03-29,PAPA COLOR/VALLE/OTROS,0.88
2018-03-29,PAPA NEGRA ANDINA,0.73
2018-03-29,PAPA YUNGAY,0.64
2018-03-29,PAPA UNICA,0.84
2018-03-29,PAPA CANCHAN,0.78
2018-03-30,PAPA BLANCA/VALLE/OTROS,0.74
2018-03-30,PAPA COLOR/VALLE/OTROS,0.88
2018-03-30,PAPA NEGRA ANDINA,0.73
2018-03-30,PAPA YUNGAY,0.64
2018-03-30,PAPA UNICA,0.84
2018-03-30,PAPA CANCHAN,0.78
2018-03-31,PAPA BLANCA/VALLE/OTROS,0.74
2018-03-31,PAPA COLOR/VALLE/OTROS,0.75
2018-03-31,PAPA NEGRA ANDINA,0.74
2018-03-31,PAPA YUNGAY,0.63
2018-03-31,PAPA UNICA,0.73
2018-03-31,PAPA CANCHAN,0.78
2018-04-01,PAPA BLANCA/VALLE/OTROS,0.74
2018-04-01,PAPA COLOR/VALLE/OTROS,0.75
2018-04-01,PAPA NEGRA ANDINA,0.74
2018-04-01,PAPA YUNGAY,0.63
2018-04-01,PAPA UNICA,0.73
2018-04-01,PAPA CANCHAN,0.78
2018-04-02,PAPA BLANCA/VALLE/OTROS,0.68
2018-04-02,PAPA COLOR/VALLE/OTROS,0.84
2018-04-02,PAPA NEGRA ANDINA,0.75
2018-04-02,PAPA YUNGAY,0.63
2018-04-02,PAPA UNICA,0.83
2018-04-02,PAPA CANCHAN,0.85
2018-04-03,PAPA BLANCA/VALLE/OTROS,0.68
2018-04-03,PAPA COLOR/VALLE/OTROS,0.74
