dates,producto,precio_mean
2018-02-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.55
2018-02-10,PAPA HUAMANTANGA,1.2
2018-02-10,PAPA PERUANITA (INJERTO),1.55
2018-02-11,PAPA AMARILLA,1.78
2018-02-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.55
2018-02-11,PAPA HUAMANTANGA,1.2
2018-02-11,PAPA PERUANITA (INJERTO),1.55
2018-02-12,PAPA AMARILLA,1.35
2018-02-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-02-12,PAPA HUAMANTANGA,1.2
2018-02-12,PAPA PERUANITA (INJERTO),1.15
2018-02-13,PAPA AMARILLA,1.23
2018-02-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-02-13,PAPA HUAMANTANGA,1.05
2018-02-13,PAPA PERUANITA (INJERTO),1.05
2018-02-14,PAPA AMARILLA,1.05
2018-02-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-02-14,PAPA HUAMANTANGA,0.9
2018-02-14,PAPA PERUANITA (INJERTO),0.95
2018-02-15,PAPA AMARILLA,0.9
2018-02-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.88
2018-02-15,PAPA HUAMANTANGA,1.1
2018-02-15,PAPA PERUANITA (INJERTO),0.9
2018-02-16,PAPA AMARILLA,0.95
2018-02-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2018-02-16,PAPA HUAMANTANGA,0.99
2018-02-16,PAPA PERUANITA (INJERTO),0.9
2018-02-17,PAPA AMARILLA,1.3
2018-02-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2018-02-17,PAPA HUAMANTANGA,1.0
2018-02-17,PAPA PERUANITA (INJERTO),1.05
2018-02-18,PAPA AMARILLA,1.15
2018-02-18,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2018-02-18,PAPA HUAMANTANGA,1.0
2018-02-18,PAPA PERUANITA (INJERTO),1.05
2018-02-19,PAPA AMARILLA,1.8
2018-02-19,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.35
2018-02-19,PAPA HUAMANTANGA,1.1
2018-02-19,PAPA PERUANITA (INJERTO),1.35
2018-02-20,PAPA AMARILLA,1.7
2018-02-20,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.38
2018-02-20,PAPA HUAMANTANGA,1.0
2018-02-20,PAPA PERUANITA (INJERTO),1.38
2018-02-21,PAPA AMARILLA,1.73
2018-02-21,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.25
2018-02-21,PAPA HUAMANTANGA,1.08
2018-02-21,PAPA PERUANITA (INJERTO),1.35
2018-02-22,PAPA AMARILLA,1.6
2018-02-22,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-02-22,PAPA HUAMANTANGA,1.1
2018-02-22,PAPA PERUANITA (INJERTO),1.35
2018-02-23,PAPA AMARILLA,1.5
2018-02-23,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-02-23,PAPA HUAMANTANGA,0.95
2018-02-23,PAPA PERUANITA (INJERTO),1.2
2018-02-24,PAPA AMARILLA,1.3
2018-02-24,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.08
2018-02-24,PAPA HUAMANTANGA,1.08
2018-02-24,PAPA PERUANITA (INJERTO),1.1
2018-02-25,PAPA AMARILLA,1.3
2018-02-25,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.08
2018-02-25,PAPA HUAMANTANGA,1.08
2018-02-25,PAPA PERUANITA (INJERTO),1.1
2018-02-26,PAPA AMARILLA,1.25
2018-02-26,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.08
2018-02-26,PAPA HUAMANTANGA,1.05
2018-02-26,PAPA PERUANITA (INJERTO),1.15
2018-02-27,PAPA AMARILLA,1.25
2018-02-27,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-02-27,PAPA HUAMANTANGA,1.1
2018-02-27,PAPA PERUANITA (INJERTO),1.2
2018-02-28,PAPA AMARILLA,1.15
2018-02-28,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-02-28,PAPA HUAMANTANGA,1.0
2018-02-28,PAPA PERUANITA (INJERTO),1.1
2018-03-01,PAPA AMARILLA,1.15
2018-03-01,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-03-01,PAPA HUAMANTANGA,0.95
2018-03-01,PAPA PERUANITA (INJERTO),1.05
2018-03-02,PAPA AMARILLA,1.15
2018-03-02,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-03-02,PAPA HUAMANTANGA,1.0
2018-03-02,PAPA PERUANITA (INJERTO),1.05
2018-03-03,PAPA AMARILLA,1.25
2018-03-03,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-03-03,PAPA HUAMANTANGA,0.98
2018-03-03,PAPA PERUANITA (INJERTO),1.08
2018-03-04,PAPA AMARILLA,1.25
2018-03-04,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-03-04,PAPA HUAMANTANGA,0.98
2018-03-04,PAPA PERUANITA (INJERTO),1.08
2018-03-05,PAPA AMARILLA,1.25
2018-03-05,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-03-05,PAPA HUAMANTANGA,0.95
2018-03-05,PAPA PERUANITA (INJERTO),1.0
2018-03-06,PAPA AMARILLA,1.28
2018-03-06,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-03-06,PAPA HUAMANTANGA,0.93
2018-03-06,PAPA PERUANITA (INJERTO),1.18
2018-03-07,PAPA AMARILLA,1.28
2018-03-07,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-03-07,PAPA HUAMANTANGA,0.85
2018-03-07,PAPA PERUANITA (INJERTO),1.2
2018-03-08,PAPA AMARILLA,1.25
2018-03-08,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.08
2018-03-08,PAPA HUAMANTANGA,0.85
2018-03-08,PAPA PERUANITA (INJERTO),1.21
2018-03-09,PAPA AMARILLA,1.35
2018-03-09,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-03-09,PAPA HUAMANTANGA,0.85
2018-03-09,PAPA PERUANITA (INJERTO),1.2
2018-03-10,PAPA AMARILLA,1.35
2018-03-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-03-10,PAPA HUAMANTANGA,0.88
2018-03-10,PAPA PERUANITA (INJERTO),1.15
2018-03-11,PAPA AMARILLA,1.33
2018-03-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-03-11,PAPA HUAMANTANGA,0.88
2018-03-11,PAPA PERUANITA (INJERTO),1.15
2018-03-12,PAPA AMARILLA,1.25
2018-03-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.2
2018-03-12,PAPA HUAMANTANGA,0.86
2018-03-12,PAPA PERUANITA (INJERTO),1.15
2018-03-13,PAPA AMARILLA,1.25
2018-03-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.1
2018-03-13,PAPA HUAMANTANGA,0.84
2018-03-13,PAPA PERUANITA (INJERTO),1.09
2018-03-14,PAPA AMARILLA,1.15
2018-03-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-03-14,PAPA HUAMANTANGA,0.88
2018-03-14,PAPA PERUANITA (INJERTO),1.09
2018-03-15,PAPA AMARILLA,1.25
2018-03-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-03-15,PAPA HUAMANTANGA,0.88
2018-03-15,PAPA PERUANITA (INJERTO),1.09
2018-03-16,PAPA AMARILLA,1.25
2018-03-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-03-16,PAPA HUAMANTANGA,0.9
2018-03-16,PAPA PERUANITA (INJERTO),1.09
2018-03-17,PAPA AMARILLA,1.25
2018-03-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-03-17,PAPA HUAMANTANGA,0.89
2018-03-17,PAPA PERUANITA (INJERTO),1.08
2018-03-18,PAPA AMARILLA,1.25
2018-03-18,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-03-18,PAPA HUAMANTANGA,0.89
2018-03-18,PAPA PERUANITA (INJERTO),1.08
2018-03-19,PAPA AMARILLA,1.55
2018-03-19,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-03-19,PAPA HUAMANTANGA,1.0
2018-03-19,PAPA PERUANITA (INJERTO),1.09
2018-03-20,PAPA AMARILLA,1.73
2018-03-20,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-03-20,PAPA HUAMANTANGA,1.05
2018-03-20,PAPA PERUANITA (INJERTO),1.15
2018-03-21,PAPA AMARILLA,1.73
2018-03-21,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.18
2018-03-21,PAPA HUAMANTANGA,1.1
2018-03-21,PAPA PERUANITA (INJERTO),1.15
2018-03-22,PAPA AMARILLA,1.73
2018-03-22,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-03-22,PAPA HUAMANTANGA,1.08
2018-03-22,PAPA PERUANITA (INJERTO),1.15
2018-03-23,PAPA AMARILLA,1.73
2018-03-23,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-03-23,PAPA HUAMANTANGA,1.01
2018-03-23,PAPA PERUANITA (INJERTO),1.15
2018-03-24,PAPA AMARILLA,1.65
2018-03-24,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-03-24,PAPA HUAMANTANGA,1.01
2018-03-24,PAPA PERUANITA (INJERTO),1.18
2018-03-25,PAPA AMARILLA,1.65
2018-03-25,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-03-25,PAPA HUAMANTANGA,1.01
2018-03-25,PAPA PERUANITA (INJERTO),1.18
2018-03-26,PAPA AMARILLA,1.65
2018-03-26,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-03-26,PAPA HUAMANTANGA,1.01
2018-03-26,PAPA PERUANITA (INJERTO),1.15
2018-03-27,PAPA AMARILLA,1.45
2018-03-27,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-03-27,PAPA HUAMANTANGA,1.06
2018-03-27,PAPA PERUANITA (INJERTO),1.14
2018-03-28,PAPA AMARILLA,1.35
2018-03-28,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-03-28,PAPA HUAMANTANGA,1.06
2018-03-28,PAPA PERUANITA (INJERTO),1.08
2018-03-29,PAPA AMARILLA,1.25
2018-03-29,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-03-29,PAPA HUAMANTANGA,1.03
2018-03-29,PAPA PERUANITA (INJERTO),1.09
2018-03-30,PAPA AMARILLA,1.25
2018-03-30,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-03-30,PAPA HUAMANTANGA,1.03
2018-03-30,PAPA PERUANITA (INJERTO),1.09
2018-03-31,PAPA AMARILLA,1.15
2018-03-31,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.19
2018-03-31,PAPA HUAMANTANGA,1.0
2018-03-31,PAPA PERUANITA (INJERTO),1.09
2018-04-01,PAPA AMARILLA,1.15
2018-04-01,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.19
2018-04-01,PAPA HUAMANTANGA,1.0
2018-04-01,PAPA PERUANITA (INJERTO),1.09
2018-04-02,PAPA AMARILLA,1.15
2018-04-02,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.15
2018-04-02,PAPA HUAMANTANGA,1.0
2018-04-02,PAPA PERUANITA (INJERTO),1.09
2018-04-03,PAPA AMARILLA,1.15
2018-04-03,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.08
2018-04-03,PAPA HUAMANTANGA,1.0
2018-04-03,PAPA PERUANITA (INJERTO),1.03
2018-04-04,PAPA AMARILLA,1.15
2018-04-04,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-04-04,PAPA HUAMANTANGA,1.04
2018-04-04,PAPA PERUANITA (INJERTO),1.08
2018-04-05,PAPA AMARILLA,1.15
2018-04-05,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.09
2018-04-05,PAPA HUAMANTANGA,0.93
2018-04-05,PAPA PERUANITA (INJERTO),1.03
2018-04-06,PAPA AMARILLA,1.15
2018-04-06,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-04-06,PAPA HUAMANTANGA,0.91
2018-04-06,PAPA PERUANITA (INJERTO),1.05
2018-04-07,PAPA AMARILLA,1.15
2018-04-07,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-04-07,PAPA HUAMANTANGA,0.91
2018-04-07,PAPA PERUANITA (INJERTO),1.05
2018-04-08,PAPA AMARILLA,1.15
2018-04-08,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-04-08,PAPA HUAMANTANGA,0.91
2018-04-08,PAPA PERUANITA (INJERTO),1.05
2018-04-09,PAPA AMARILLA,1.15
2018-04-09,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-04-09,PAPA HUAMANTANGA,0.91
2018-04-09,PAPA PERUANITA (INJERTO),1.05
2018-04-10,PAPA AMARILLA,1.1
2018-04-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2018-04-10,PAPA HUAMANTANGA,0.88
2018-04-10,PAPA PERUANITA (INJERTO),1.0
2018-04-11,PAPA AMARILLA,1.1
2018-04-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.98
2018-04-11,PAPA HUAMANTANGA,0.89
2018-04-11,PAPA PERUANITA (INJERTO),0.99
2018-04-12,PAPA AMARILLA,1.09
2018-04-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-04-12,PAPA HUAMANTANGA,0.88
2018-04-12,PAPA PERUANITA (INJERTO),0.9
2018-04-13,PAPA AMARILLA,0.95
2018-04-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-04-13,PAPA HUAMANTANGA,0.88
2018-04-13,PAPA PERUANITA (INJERTO),0.9
2018-04-14,PAPA AMARILLA,0.95
2018-04-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-04-14,PAPA HUAMANTANGA,0.88
2018-04-14,PAPA PERUANITA (INJERTO),0.9
2018-04-15,PAPA AMARILLA,0.95
2018-04-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-04-15,PAPA HUAMANTANGA,0.88
2018-04-15,PAPA PERUANITA (INJERTO),0.9
2018-04-16,PAPA AMARILLA,1.05
2018-04-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2018-04-16,PAPA HUAMANTANGA,0.88
2018-04-16,PAPA PERUANITA (INJERTO),0.96
2018-04-17,PAPA AMARILLA,1.05
2018-04-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2018-04-17,PAPA HUAMANTANGA,0.95
2018-04-17,PAPA PERUANITA (INJERTO),0.95
2018-04-18,PAPA AMARILLA,1.05
2018-04-18,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-04-18,PAPA HUAMANTANGA,0.93
2018-04-18,PAPA PERUANITA (INJERTO),0.93
2018-04-19,PAPA AMARILLA,1.05
2018-04-19,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2018-04-19,PAPA HUAMANTANGA,0.89
2018-04-19,PAPA PERUANITA (INJERTO),1.01
2018-04-20,PAPA AMARILLA,1.05
2018-04-20,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-04-20,PAPA HUAMANTANGA,0.89
2018-04-20,PAPA PERUANITA (INJERTO),1.0
2018-04-21,PAPA AMARILLA,1.05
2018-04-21,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-04-21,PAPA HUAMANTANGA,0.89
2018-04-21,PAPA PERUANITA (INJERTO),1.0
2018-04-22,PAPA AMARILLA,1.05
2018-04-22,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-04-22,PAPA HUAMANTANGA,0.89
2018-04-22,PAPA PERUANITA (INJERTO),1.0
2018-04-23,PAPA AMARILLA,1.05
2018-04-23,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-04-23,PAPA HUAMANTANGA,0.88
2018-04-23,PAPA PERUANITA (INJERTO),1.0
2018-04-24,PAPA AMARILLA,1.1
2018-04-24,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-04-24,PAPA HUAMANTANGA,1.05
2018-04-24,PAPA PERUANITA (INJERTO),1.0
2018-04-25,PAPA AMARILLA,1.1
2018-04-25,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.96
2018-04-25,PAPA HUAMANTANGA,1.05
2018-04-25,PAPA PERUANITA (INJERTO),0.98
2018-04-26,PAPA AMARILLA,1.15
2018-04-26,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.94
2018-04-26,PAPA HUAMANTANGA,0.99
2018-04-26,PAPA PERUANITA (INJERTO),0.93
2018-04-27,PAPA AMARILLA,1.2
2018-04-27,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.91
2018-04-27,PAPA HUAMANTANGA,0.98
2018-04-27,PAPA PERUANITA (INJERTO),0.91
2018-04-28,PAPA AMARILLA,1.15
2018-04-28,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-04-28,PAPA HUAMANTANGA,0.94
2018-04-28,PAPA PERUANITA (INJERTO),0.91
2018-04-29,PAPA AMARILLA,1.15
2018-04-29,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-04-29,PAPA HUAMANTANGA,0.94
2018-04-29,PAPA PERUANITA (INJERTO),0.91
2018-04-30,PAPA AMARILLA,1.15
2018-04-30,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-04-30,PAPA HUAMANTANGA,0.95
2018-04-30,PAPA PERUANITA (INJERTO),0.91
2018-05-01,PAPA AMARILLA,1.19
2018-05-01,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-05-01,PAPA HUAMANTANGA,0.95
2018-05-01,PAPA PERUANITA (INJERTO),0.9
2018-05-02,PAPA AMARILLA,1.24
2018-05-02,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-05-02,PAPA HUAMANTANGA,0.95
2018-05-02,PAPA PERUANITA (INJERTO),0.91
2018-05-03,PAPA AMARILLA,1.2
2018-05-03,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-05-03,PAPA HUAMANTANGA,1.0
2018-05-03,PAPA PERUANITA (INJERTO),0.91
2018-05-04,PAPA AMARILLA,1.2
2018-05-04,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-05-04,PAPA HUAMANTANGA,1.0
2018-05-04,PAPA PERUANITA (INJERTO),0.9
2018-05-05,PAPA AMARILLA,1.16
2018-05-05,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-05-05,PAPA HUAMANTANGA,0.99
2018-05-05,PAPA PERUANITA (INJERTO),0.85
2018-05-06,PAPA AMARILLA,1.16
2018-05-06,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-05-06,PAPA HUAMANTANGA,0.99
2018-05-06,PAPA PERUANITA (INJERTO),0.85
2018-05-07,PAPA AMARILLA,1.25
2018-05-07,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-05-07,PAPA HUAMANTANGA,1.05
2018-05-07,PAPA PERUANITA (INJERTO),0.93
2018-05-08,PAPA AMARILLA,1.25
2018-05-08,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-05-08,PAPA HUAMANTANGA,1.01
2018-05-08,PAPA PERUANITA (INJERTO),1.03
2018-05-09,PAPA AMARILLA,1.25
2018-05-09,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.04
2018-05-09,PAPA HUAMANTANGA,1.01
2018-05-09,PAPA PERUANITA (INJERTO),0.9
2018-05-10,PAPA AMARILLA,1.25
2018-05-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.96
2018-05-10,PAPA HUAMANTANGA,1.09
2018-05-10,PAPA PERUANITA (INJERTO),0.93
2018-05-11,PAPA AMARILLA,1.15
2018-05-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-05-11,PAPA HUAMANTANGA,1.09
2018-05-11,PAPA PERUANITA (INJERTO),0.96
2018-05-12,PAPA AMARILLA,1.15
2018-05-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-05-12,PAPA HUAMANTANGA,1.03
2018-05-12,PAPA PERUANITA (INJERTO),0.93
2018-05-13,PAPA AMARILLA,1.15
2018-05-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-05-13,PAPA HUAMANTANGA,1.03
2018-05-13,PAPA PERUANITA (INJERTO),0.93
2018-05-14,PAPA AMARILLA,1.15
2018-05-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.96
2018-05-14,PAPA HUAMANTANGA,0.98
2018-05-14,PAPA PERUANITA (INJERTO),0.95
2018-05-15,PAPA AMARILLA,1.15
2018-05-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-05-15,PAPA HUAMANTANGA,1.05
2018-05-15,PAPA PERUANITA (INJERTO),0.93
2018-05-16,PAPA AMARILLA,1.15
2018-05-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-05-16,PAPA HUAMANTANGA,1.08
2018-05-16,PAPA PERUANITA (INJERTO),0.9
2018-05-17,PAPA AMARILLA,1.15
2018-05-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2018-05-17,PAPA HUAMANTANGA,1.0
2018-05-17,PAPA PERUANITA (INJERTO),0.9
2018-05-18,PAPA AMARILLA,1.15
2018-05-18,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-05-18,PAPA HUAMANTANGA,1.0
2018-05-18,PAPA PERUANITA (INJERTO),0.85
2018-05-19,PAPA AMARILLA,1.15
2018-05-19,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-05-19,PAPA HUAMANTANGA,0.98
2018-05-19,PAPA PERUANITA (INJERTO),0.85
2018-05-20,PAPA AMARILLA,1.15
2018-05-20,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.9
2018-05-20,PAPA HUAMANTANGA,0.98
2018-05-20,PAPA PERUANITA (INJERTO),0.85
2018-05-21,PAPA AMARILLA,1.15
2018-05-21,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.01
2018-05-21,PAPA HUAMANTANGA,0.95
2018-05-21,PAPA PERUANITA (INJERTO),0.93
2018-05-22,PAPA AMARILLA,1.25
2018-05-22,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.01
2018-05-22,PAPA HUAMANTANGA,0.98
2018-05-22,PAPA PERUANITA (INJERTO),0.93
2018-05-23,PAPA AMARILLA,1.25
2018-05-23,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2018-05-23,PAPA HUAMANTANGA,0.96
2018-05-23,PAPA PERUANITA (INJERTO),0.93
2018-05-24,PAPA AMARILLA,1.25
2018-05-24,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-05-24,PAPA HUAMANTANGA,0.95
2018-05-24,PAPA PERUANITA (INJERTO),0.95
2018-05-25,PAPA AMARILLA,1.25
2018-05-25,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.93
2018-05-25,PAPA HUAMANTANGA,0.95
2018-05-25,PAPA PERUANITA (INJERTO),0.93
2018-05-26,PAPA AMARILLA,1.25
2018-05-26,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-05-26,PAPA HUAMANTANGA,0.95
2018-05-26,PAPA PERUANITA (INJERTO),0.93
2018-05-27,PAPA AMARILLA,1.25
2018-05-27,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.0
2018-05-27,PAPA HUAMANTANGA,0.95
2018-05-27,PAPA PERUANITA (INJERTO),0.93
2018-05-28,PAPA AMARILLA,1.3
2018-05-28,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.96
2018-05-28,PAPA HUAMANTANGA,0.95
2018-05-28,PAPA PERUANITA (INJERTO),0.88
2018-05-29,PAPA AMARILLA,1.34
2018-05-29,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.86
2018-05-29,PAPA HUAMANTANGA,1.0
2018-05-29,PAPA PERUANITA (INJERTO),0.88
2018-05-30,PAPA AMARILLA,1.38
2018-05-30,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.94
2018-05-30,PAPA HUAMANTANGA,1.0
2018-05-30,PAPA PERUANITA (INJERTO),0.93
2018-05-31,PAPA AMARILLA,1.55
2018-05-31,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.94
2018-05-31,PAPA HUAMANTANGA,1.06
2018-05-31,PAPA PERUANITA (INJERTO),0.93
2018-06-01,PAPA AMARILLA,1.55
2018-06-01,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.88
2018-06-01,PAPA HUAMANTANGA,1.0
2018-06-01,PAPA PERUANITA (INJERTO),0.91
2018-06-02,PAPA AMARILLA,1.55
2018-06-02,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.88
2018-06-02,PAPA HUAMANTANGA,1.09
2018-06-02,PAPA PERUANITA (INJERTO),0.91
2018-06-03,PAPA AMARILLA,1.55
2018-06-03,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.88
2018-06-03,PAPA HUAMANTANGA,1.09
