dates,producto,precio_mean
2020-02-21,PAPA UNICA,0.93
2020-02-21,PAPA CANCHAN,0.83
2020-02-22,PAPA BLANCA/VALLE/OTROS,0.61
2020-02-22,PAPA COLOR/VALLE/OTROS,1.0
2020-02-22,PAPA NEGRA ANDINA,0.76
2020-02-22,PAPA YUNGAY,0.56
2020-02-22,PAPA UNICA,0.9
2020-02-22,PAPA CANCHAN,0.78
2020-02-23,PAPA BLANCA/VALLE/OTROS,0.58
2020-02-23,PAPA COLOR/VALLE/OTROS,1.0
2020-02-23,PAPA NEGRA ANDINA,0.78
2020-02-23,PAPA YUNGAY,0.58
2020-02-23,PAPA UNICA,0.9
2020-02-23,PAPA CANCHAN,0.8
2020-02-24,PAPA BLANCA/VALLE/OTROS,0.58
2020-02-24,PAPA COLOR/VALLE/OTROS,0.95
2020-02-24,PAPA NEGRA ANDINA,0.76
2020-02-24,PAPA YUNGAY,0.53
2020-02-24,PAPA UNICA,0.95
2020-02-24,PAPA CANCHAN,0.84
2020-02-25,PAPA BLANCA/VALLE/OTROS,0.55
2020-02-25,PAPA COLOR/VALLE/OTROS,0.95
2020-02-25,PAPA NEGRA ANDINA,0.8
2020-02-25,PAPA YUNGAY,0.51
2020-02-25,PAPA UNICA,1.0
2020-02-25,PAPA CANCHAN,0.85
2020-02-26,PAPA BLANCA/VALLE/OTROS,0.51
2020-02-26,PAPA COLOR/VALLE/OTROS,0.85
2020-02-26,PAPA NEGRA ANDINA,0.76
2020-02-26,PAPA YUNGAY,0.51
2020-02-26,PAPA UNICA,0.8
2020-02-26,PAPA CANCHAN,0.74
2020-02-27,PAPA BLANCA/VALLE/OTROS,0.5
2020-02-27,PAPA COLOR/VALLE/OTROS,0.85
2020-02-27,PAPA NEGRA ANDINA,0.75
2020-02-27,PAPA YUNGAY,0.49
2020-02-27,PAPA UNICA,0.85
2020-02-27,PAPA CANCHAN,0.75
2020-02-28,PAPA BLANCA/VALLE/OTROS,0.53
2020-02-28,PAPA COLOR/VALLE/OTROS,0.88
2020-02-28,PAPA NEGRA ANDINA,0.76
2020-02-28,PAPA YUNGAY,0.53
2020-02-28,PAPA UNICA,0.86
2020-02-28,PAPA CANCHAN,0.75
2020-02-29,PAPA BLANCA/VALLE/OTROS,0.53
2020-02-29,PAPA COLOR/VALLE/OTROS,0.88
2020-02-29,PAPA NEGRA ANDINA,0.76
2020-02-29,PAPA YUNGAY,0.56
2020-02-29,PAPA UNICA,0.75
2020-02-29,PAPA CANCHAN,0.74
2020-03-01,PAPA BLANCA/VALLE/OTROS,0.53
2020-03-01,PAPA COLOR/VALLE/OTROS,0.9
2020-03-01,PAPA NEGRA ANDINA,0.78
2020-03-01,PAPA YUNGAY,0.55
2020-03-01,PAPA UNICA,0.75
2020-03-01,PAPA CANCHAN,0.73
2020-03-02,PAPA BLANCA/VALLE/OTROS,0.85
2020-03-02,PAPA COLOR/VALLE/OTROS,0.98
2020-03-02,PAPA NEGRA ANDINA,0.65
2020-03-02,PAPA YUNGAY,0.65
2020-03-02,PAPA UNICA,1.18
2020-03-02,PAPA CANCHAN,0.8
