dates,producto,precio_mean
2014-12-19,PAPA NEGRA ANDINA,0.93
2014-12-19,PAPA YUNGAY,0.69
2014-12-19,PAPA UNICA,0.93
2014-12-19,PAPA CANCHAN,0.95
2014-12-20,PAPA BLANCA/VALLE/OTROS,0.72
2014-12-20,PAPA COLOR/VALLE/OTROS,0.95
2014-12-20,PAPA NEGRA ANDINA,0.98
2014-12-20,PAPA YUNGAY,0.6
2014-12-20,PAPA UNICA,0.93
2014-12-20,PAPA CANCHAN,0.98
2014-12-21,PAPA BLANCA/VALLE/OTROS,0.81
2014-12-21,PAPA COLOR/VALLE/OTROS,0.9
2014-12-21,PAPA NEGRA ANDINA,1.1
2014-12-21,PAPA YUNGAY,0.7
2014-12-21,PAPA UNICA,0.88
2014-12-21,PAPA CANCHAN,0.93
2014-12-22,PAPA BLANCA/VALLE/OTROS,0.8
2014-12-22,PAPA COLOR/VALLE/OTROS,0.98
2014-12-22,PAPA NEGRA ANDINA,0.99
2014-12-22,PAPA YUNGAY,0.7
2014-12-22,PAPA UNICA,0.93
2014-12-22,PAPA CANCHAN,1.03
2014-12-23,PAPA BLANCA/VALLE/OTROS,0.82
2014-12-23,PAPA COLOR/VALLE/OTROS,0.98
2014-12-23,PAPA NEGRA ANDINA,0.99
2014-12-23,PAPA YUNGAY,0.75
2014-12-23,PAPA UNICA,0.93
2014-12-23,PAPA CANCHAN,1.01
2014-12-24,PAPA BLANCA/VALLE/OTROS,0.82
2014-12-24,PAPA COLOR/VALLE/OTROS,0.98
2014-12-24,PAPA NEGRA ANDINA,0.99
2014-12-24,PAPA YUNGAY,0.75
2014-12-24,PAPA UNICA,0.93
2014-12-24,PAPA CANCHAN,1.01
2014-12-25,PAPA BLANCA/VALLE/OTROS,0.8
2014-12-25,PAPA COLOR/VALLE/OTROS,0.97
2014-12-25,PAPA NEGRA ANDINA,0.99
2014-12-25,PAPA YUNGAY,0.76
2014-12-25,PAPA UNICA,0.91
2014-12-25,PAPA CANCHAN,1.04
2014-12-26,PAPA BLANCA/VALLE/OTROS,0.8
2014-12-26,PAPA COLOR/VALLE/OTROS,0.97
2014-12-26,PAPA NEGRA ANDINA,1.0
2014-12-26,PAPA YUNGAY,0.76
2014-12-26,PAPA UNICA,0.9
2014-12-26,PAPA CANCHAN,1.08
2014-12-27,PAPA BLANCA/VALLE/OTROS,0.85
2014-12-27,PAPA COLOR/VALLE/OTROS,0.94
2014-12-27,PAPA NEGRA ANDINA,1.0
2014-12-27,PAPA YUNGAY,0.83
2014-12-27,PAPA UNICA,0.88
2014-12-27,PAPA CANCHAN,1.0
2014-12-28,PAPA BLANCA/VALLE/OTROS,0.83
2014-12-28,PAPA COLOR/VALLE/OTROS,0.99
2014-12-28,PAPA NEGRA ANDINA,0.97
2014-12-28,PAPA YUNGAY,0.8
2014-12-28,PAPA UNICA,0.97
2014-12-28,PAPA CANCHAN,1.08
2014-12-29,PAPA BLANCA/VALLE/OTROS,0.83
2014-12-29,PAPA COLOR/VALLE/OTROS,1.09
2014-12-29,PAPA NEGRA ANDINA,0.98
2014-12-29,PAPA YUNGAY,0.8
2014-12-29,PAPA UNICA,1.03
2014-12-29,PAPA CANCHAN,1.16
2014-12-30,PAPA BLANCA/VALLE/OTROS,0.85
2014-12-30,PAPA COLOR/VALLE/OTROS,1.09
2014-12-30,PAPA NEGRA ANDINA,1.05
2014-12-30,PAPA YUNGAY,0.78
2014-12-30,PAPA UNICA,1.08
2014-12-30,PAPA CANCHAN,1.13
2014-12-31,PAPA BLANCA/VALLE/OTROS,0.85
2014-12-31,PAPA COLOR/VALLE/OTROS,1.09
2014-12-31,PAPA NEGRA ANDINA,1.05
2014-12-31,PAPA YUNGAY,0.78
2014-12-31,PAPA UNICA,1.08
2014-12-31,PAPA CANCHAN,1.13
2015-01-01,PAPA BLANCA/VALLE/OTROS,0.88
2015-01-01,PAPA COLOR/VALLE/OTROS,1.1
2015-01-01,PAPA NEGRA ANDINA,0.98
2015-01-01,PAPA YUNGAY,0.83
2015-01-01,PAPA UNICA,1.09
2015-01-01,PAPA CANCHAN,1.08
2015-01-02,PAPA BLANCA/VALLE/OTROS,0.88
2015-01-02,PAPA COLOR/VALLE/OTROS,1.08
2015-01-02,PAPA NEGRA ANDINA,0.93
2015-01-02,PAPA YUNGAY,0.88
2015-01-02,PAPA UNICA,1.09
2015-01-02,PAPA CANCHAN,1.06
2015-01-03,PAPA BLANCA/VALLE/OTROS,0.91
2015-01-03,PAPA COLOR/VALLE/OTROS,1.09
2015-01-03,PAPA NEGRA ANDINA,0.96
2015-01-03,PAPA YUNGAY,0.86
2015-01-03,PAPA UNICA,1.06
2015-01-03,PAPA CANCHAN,1.11
2015-01-04,PAPA BLANCA/VALLE/OTROS,1.0
2015-01-04,PAPA COLOR/VALLE/OTROS,1.2
2015-01-04,PAPA NEGRA ANDINA,1.02
2015-01-04,PAPA YUNGAY,0.91
2015-01-04,PAPA UNICA,1.18
2015-01-04,PAPA CANCHAN,1.18
2015-01-05,PAPA BLANCA/VALLE/OTROS,1.08
2015-01-05,PAPA COLOR/VALLE/OTROS,1.28
2015-01-05,PAPA NEGRA ANDINA,1.09
2015-01-05,PAPA YUNGAY,0.95
2015-01-05,PAPA UNICA,1.3
2015-01-05,PAPA CANCHAN,1.24
2015-01-06,PAPA BLANCA/VALLE/OTROS,1.19
2015-01-06,PAPA COLOR/VALLE/OTROS,1.35
2015-01-06,PAPA NEGRA ANDINA,1.18
2015-01-06,PAPA YUNGAY,1.03
2015-01-06,PAPA UNICA,1.34
2015-01-06,PAPA CANCHAN,1.34
2015-01-07,PAPA BLANCA/VALLE/OTROS,1.23
2015-01-07,PAPA COLOR/VALLE/OTROS,1.4
2015-01-07,PAPA NEGRA ANDINA,1.26
2015-01-07,PAPA YUNGAY,1.11
2015-01-07,PAPA UNICA,1.34
2015-01-07,PAPA CANCHAN,1.44
2015-01-08,PAPA BLANCA/VALLE/OTROS,1.14
2015-01-08,PAPA COLOR/VALLE/OTROS,1.36
2015-01-08,PAPA NEGRA ANDINA,1.2
2015-01-08,PAPA YUNGAY,1.04
2015-01-08,PAPA UNICA,1.33
2015-01-08,PAPA CANCHAN,1.4
2015-01-09,PAPA BLANCA/VALLE/OTROS,1.16
2015-01-09,PAPA COLOR/VALLE/OTROS,1.36
2015-01-09,PAPA NEGRA ANDINA,1.15
2015-01-09,PAPA YUNGAY,1.08
2015-01-09,PAPA UNICA,1.33
2015-01-09,PAPA CANCHAN,1.4
2015-01-10,PAPA BLANCA/VALLE/OTROS,1.19
2015-01-10,PAPA COLOR/VALLE/OTROS,1.38
2015-01-10,PAPA NEGRA ANDINA,1.18
2015-01-10,PAPA YUNGAY,1.08
2015-01-10,PAPA UNICA,1.35
2015-01-10,PAPA CANCHAN,1.4
2015-01-11,PAPA BLANCA/VALLE/OTROS,1.17
2015-01-11,PAPA COLOR/VALLE/OTROS,1.4
2015-01-11,PAPA NEGRA ANDINA,1.15
2015-01-11,PAPA YUNGAY,1.08
2015-01-11,PAPA UNICA,1.33
2015-01-11,PAPA CANCHAN,1.46
2015-01-12,PAPA BLANCA/VALLE/OTROS,1.15
2015-01-12,PAPA COLOR/VALLE/OTROS,1.41
2015-01-12,PAPA NEGRA ANDINA,1.15
2015-01-12,PAPA YUNGAY,1.08
2015-01-12,PAPA UNICA,1.31
2015-01-12,PAPA CANCHAN,1.53
2015-01-13,PAPA BLANCA/VALLE/OTROS,1.1
2015-01-13,PAPA COLOR/VALLE/OTROS,1.38
2015-01-13,PAPA NEGRA ANDINA,1.11
2015-01-13,PAPA YUNGAY,1.04
2015-01-13,PAPA UNICA,1.3
2015-01-13,PAPA CANCHAN,1.45
2015-01-14,PAPA BLANCA/VALLE/OTROS,1.05
2015-01-14,PAPA COLOR/VALLE/OTROS,1.3
2015-01-14,PAPA NEGRA ANDINA,1.11
2015-01-14,PAPA YUNGAY,0.98
2015-01-14,PAPA UNICA,1.15
2015-01-14,PAPA CANCHAN,1.45
2015-01-15,PAPA BLANCA/VALLE/OTROS,0.91
2015-01-15,PAPA COLOR/VALLE/OTROS,1.3
2015-01-15,PAPA NEGRA ANDINA,1.03
2015-01-15,PAPA YUNGAY,0.91
2015-01-15,PAPA UNICA,1.15
2015-01-15,PAPA CANCHAN,1.45
2015-01-16,PAPA BLANCA/VALLE/OTROS,0.88
2015-01-16,PAPA COLOR/VALLE/OTROS,1.28
2015-01-16,PAPA NEGRA ANDINA,1.0
2015-01-16,PAPA YUNGAY,0.83
2015-01-16,PAPA UNICA,1.15
2015-01-16,PAPA CANCHAN,1.39
2015-01-17,PAPA BLANCA/VALLE/OTROS,0.86
2015-01-17,PAPA COLOR/VALLE/OTROS,1.2
2015-01-17,PAPA NEGRA ANDINA,1.0
2015-01-17,PAPA YUNGAY,0.78
2015-01-17,PAPA UNICA,1.15
2015-01-17,PAPA CANCHAN,1.25
2015-01-18,PAPA BLANCA/VALLE/OTROS,0.85
2015-01-18,PAPA COLOR/VALLE/OTROS,1.2
2015-01-18,PAPA NEGRA ANDINA,0.98
2015-01-18,PAPA YUNGAY,0.78
2015-01-18,PAPA UNICA,1.13
2015-01-18,PAPA CANCHAN,1.25
2015-01-19,PAPA BLANCA/VALLE/OTROS,0.86
2015-01-19,PAPA COLOR/VALLE/OTROS,1.18
2015-01-19,PAPA NEGRA ANDINA,0.96
2015-01-19,PAPA YUNGAY,0.78
2015-01-19,PAPA UNICA,1.11
2015-01-19,PAPA CANCHAN,1.25
2015-01-20,PAPA BLANCA/VALLE/OTROS,0.89
2015-01-20,PAPA COLOR/VALLE/OTROS,1.15
2015-01-20,PAPA NEGRA ANDINA,0.96
2015-01-20,PAPA YUNGAY,0.73
2015-01-20,PAPA UNICA,1.11
2015-01-20,PAPA CANCHAN,1.2
2015-01-21,PAPA BLANCA/VALLE/OTROS,0.91
2015-01-21,PAPA COLOR/VALLE/OTROS,1.05
2015-01-21,PAPA NEGRA ANDINA,0.98
2015-01-21,PAPA YUNGAY,0.73
2015-01-21,PAPA UNICA,1.11
2015-01-21,PAPA CANCHAN,1.01
2015-01-22,PAPA BLANCA/VALLE/OTROS,0.9
2015-01-22,PAPA COLOR/VALLE/OTROS,1.1
2015-01-22,PAPA NEGRA ANDINA,1.0
2015-01-22,PAPA YUNGAY,0.73
2015-01-22,PAPA UNICA,1.11
2015-01-22,PAPA CANCHAN,1.09
2015-01-23,PAPA BLANCA/VALLE/OTROS,0.94
2015-01-23,PAPA COLOR/VALLE/OTROS,1.15
2015-01-23,PAPA NEGRA ANDINA,1.01
2015-01-23,PAPA YUNGAY,0.78
2015-01-23,PAPA UNICA,1.15
2015-01-23,PAPA CANCHAN,1.15
2015-01-24,PAPA BLANCA/VALLE/OTROS,0.98
2015-01-24,PAPA COLOR/VALLE/OTROS,1.15
2015-01-24,PAPA NEGRA ANDINA,1.09
2015-01-24,PAPA YUNGAY,0.86
2015-01-24,PAPA UNICA,1.15
2015-01-24,PAPA CANCHAN,1.15
2015-01-25,PAPA BLANCA/VALLE/OTROS,1.09
2015-01-25,PAPA COLOR/VALLE/OTROS,1.21
2015-01-25,PAPA NEGRA ANDINA,1.15
2015-01-25,PAPA YUNGAY,1.01
2015-01-25,PAPA UNICA,1.16
2015-01-25,PAPA CANCHAN,1.25
2015-01-26,PAPA BLANCA/VALLE/OTROS,1.03
2015-01-26,PAPA COLOR/VALLE/OTROS,1.18
2015-01-26,PAPA NEGRA ANDINA,1.05
2015-01-26,PAPA YUNGAY,0.94
2015-01-26,PAPA UNICA,1.15
2015-01-26,PAPA CANCHAN,1.23
2015-01-27,PAPA BLANCA/VALLE/OTROS,1.04
2015-01-27,PAPA COLOR/VALLE/OTROS,1.34
2015-01-27,PAPA NEGRA ANDINA,1.01
2015-01-27,PAPA YUNGAY,0.95
2015-01-27,PAPA UNICA,1.31
2015-01-27,PAPA CANCHAN,1.35
2015-01-28,PAPA BLANCA/VALLE/OTROS,1.16
2015-01-28,PAPA COLOR/VALLE/OTROS,1.45
2015-01-28,PAPA NEGRA ANDINA,1.01
2015-01-28,PAPA YUNGAY,1.01
2015-01-28,PAPA UNICA,1.44
2015-01-28,PAPA CANCHAN,1.45
2015-01-29,PAPA BLANCA/VALLE/OTROS,1.21
2015-01-29,PAPA COLOR/VALLE/OTROS,1.44
2015-01-29,PAPA NEGRA ANDINA,1.1
2015-01-29,PAPA YUNGAY,1.03
2015-01-29,PAPA UNICA,1.44
2015-01-29,PAPA CANCHAN,1.45
2015-01-30,PAPA BLANCA/VALLE/OTROS,1.2
2015-01-30,PAPA COLOR/VALLE/OTROS,1.46
2015-01-30,PAPA NEGRA ANDINA,1.04
2015-01-30,PAPA YUNGAY,1.0
2015-01-30,PAPA UNICA,1.44
2015-01-30,PAPA CANCHAN,1.5
2015-01-31,PAPA BLANCA/VALLE/OTROS,1.17
2015-01-31,PAPA COLOR/VALLE/OTROS,1.45
2015-01-31,PAPA NEGRA ANDINA,1.1
2015-01-31,PAPA YUNGAY,0.93
2015-01-31,PAPA UNICA,1.46
2015-01-31,PAPA CANCHAN,1.45
2015-02-01,PAPA BLANCA/VALLE/OTROS,1.1
2015-02-01,PAPA COLOR/VALLE/OTROS,1.41
2015-02-01,PAPA NEGRA ANDINA,1.13
2015-02-01,PAPA YUNGAY,0.9
2015-02-01,PAPA UNICA,1.35
2015-02-01,PAPA CANCHAN,1.53
2015-02-02,PAPA BLANCA/VALLE/OTROS,1.13
2015-02-02,PAPA COLOR/VALLE/OTROS,1.4
2015-02-02,PAPA NEGRA ANDINA,1.1
2015-02-02,PAPA YUNGAY,0.96
2015-02-02,PAPA UNICA,1.31
2015-02-02,PAPA CANCHAN,1.5
2015-02-03,PAPA BLANCA/VALLE/OTROS,1.13
2015-02-03,PAPA COLOR/VALLE/OTROS,1.46
2015-02-03,PAPA NEGRA ANDINA,1.2
2015-02-03,PAPA YUNGAY,0.93
2015-02-03,PAPA UNICA,1.39
2015-02-03,PAPA CANCHAN,1.54
2015-02-04,PAPA BLANCA/VALLE/OTROS,1.13
2015-02-04,PAPA COLOR/VALLE/OTROS,1.44
2015-02-04,PAPA NEGRA ANDINA,1.2
2015-02-04,PAPA YUNGAY,0.96
2015-02-04,PAPA UNICA,1.38
2015-02-04,PAPA CANCHAN,1.53
2015-02-05,PAPA BLANCA/VALLE/OTROS,1.14
2015-02-05,PAPA COLOR/VALLE/OTROS,1.45
2015-02-05,PAPA NEGRA ANDINA,1.15
2015-02-05,PAPA YUNGAY,0.93
2015-02-05,PAPA UNICA,1.45
2015-02-05,PAPA CANCHAN,1.45
2015-02-06,PAPA BLANCA/VALLE/OTROS,1.14
2015-02-06,PAPA COLOR/VALLE/OTROS,1.48
2015-02-06,PAPA NEGRA ANDINA,1.15
2015-02-06,PAPA YUNGAY,0.93
2015-02-06,PAPA UNICA,1.5
2015-02-06,PAPA CANCHAN,1.45
2015-02-07,PAPA BLANCA/VALLE/OTROS,1.1
2015-02-07,PAPA COLOR/VALLE/OTROS,1.43
2015-02-07,PAPA NEGRA ANDINA,1.15
2015-02-07,PAPA YUNGAY,0.86
2015-02-07,PAPA UNICA,1.45
2015-02-07,PAPA CANCHAN,1.43
2015-02-08,PAPA BLANCA/VALLE/OTROS,1.1
2015-02-08,PAPA COLOR/VALLE/OTROS,1.4
2015-02-08,PAPA NEGRA ANDINA,1.2
2015-02-08,PAPA YUNGAY,0.87
2015-02-08,PAPA UNICA,1.43
2015-02-08,PAPA CANCHAN,1.38
2015-02-09,PAPA BLANCA/VALLE/OTROS,1.09
2015-02-09,PAPA COLOR/VALLE/OTROS,1.38
2015-02-09,PAPA NEGRA ANDINA,1.25
2015-02-09,PAPA YUNGAY,0.88
2015-02-09,PAPA UNICA,1.43
2015-02-09,PAPA CANCHAN,1.35
2015-02-10,PAPA BLANCA/VALLE/OTROS,1.08
2015-02-10,PAPA COLOR/VALLE/OTROS,1.24
2015-02-10,PAPA NEGRA ANDINA,1.15
2015-02-10,PAPA YUNGAY,0.88
2015-02-10,PAPA UNICA,1.18
2015-02-10,PAPA CANCHAN,1.3
2015-02-11,PAPA BLANCA/VALLE/OTROS,1.05
2015-02-11,PAPA COLOR/VALLE/OTROS,1.3
2015-02-11,PAPA NEGRA ANDINA,1.15
2015-02-11,PAPA YUNGAY,0.91
2015-02-11,PAPA UNICA,1.25
2015-02-11,PAPA CANCHAN,1.35
2015-02-12,PAPA BLANCA/VALLE/OTROS,1.06
2015-02-12,PAPA COLOR/VALLE/OTROS,1.28
2015-02-12,PAPA NEGRA ANDINA,1.1
2015-02-12,PAPA YUNGAY,0.93
2015-02-12,PAPA UNICA,1.25
2015-02-12,PAPA CANCHAN,1.3
2015-02-13,PAPA BLANCA/VALLE/OTROS,1.11
2015-02-13,PAPA COLOR/VALLE/OTROS,1.31
2015-02-13,PAPA NEGRA ANDINA,1.14
2015-02-13,PAPA YUNGAY,0.98
2015-02-13,PAPA UNICA,1.29
2015-02-13,PAPA CANCHAN,1.35
2015-02-14,PAPA BLANCA/VALLE/OTROS,1.13
2015-02-14,PAPA COLOR/VALLE/OTROS,1.31
2015-02-14,PAPA NEGRA ANDINA,1.18
2015-02-14,PAPA YUNGAY,1.0
2015-02-14,PAPA UNICA,1.25
2015-02-14,PAPA CANCHAN,1.39
2015-02-15,PAPA BLANCA/VALLE/OTROS,1.15
2015-02-15,PAPA COLOR/VALLE/OTROS,1.3
2015-02-15,PAPA NEGRA ANDINA,1.15
2015-02-15,PAPA YUNGAY,1.03
2015-02-15,PAPA UNICA,1.2
2015-02-15,PAPA CANCHAN,1.4
2015-02-16,PAPA BLANCA/VALLE/OTROS,1.11
2015-02-16,PAPA COLOR/VALLE/OTROS,1.35
2015-02-16,PAPA NEGRA ANDINA,1.09
2015-02-16,PAPA YUNGAY,1.03
2015-02-16,PAPA UNICA,1.25
2015-02-16,PAPA CANCHAN,1.45
2015-02-17,PAPA BLANCA/VALLE/OTROS,1.18
2015-02-17,PAPA COLOR/VALLE/OTROS,1.35
2015-02-17,PAPA NEGRA ANDINA,1.15
2015-02-17,PAPA YUNGAY,1.08
2015-02-17,PAPA UNICA,1.31
2015-02-17,PAPA CANCHAN,1.4
2015-02-18,PAPA BLANCA/VALLE/OTROS,1.2
2015-02-18,PAPA COLOR/VALLE/OTROS,1.36
2015-02-18,PAPA NEGRA ANDINA,1.18
2015-02-18,PAPA YUNGAY,1.11
2015-02-18,PAPA UNICA,1.34
2015-02-18,PAPA CANCHAN,1.43
2015-02-19,PAPA BLANCA/VALLE/OTROS,1.26
2015-02-19,PAPA COLOR/VALLE/OTROS,1.46
2015-02-19,PAPA NEGRA ANDINA,1.21
2015-02-19,PAPA YUNGAY,1.16
2015-02-19,PAPA UNICA,1.4
2015-02-19,PAPA CANCHAN,1.53
2015-02-20,PAPA BLANCA/VALLE/OTROS,1.22
2015-02-20,PAPA COLOR/VALLE/OTROS,1.43
2015-02-20,PAPA NEGRA ANDINA,1.21
2015-02-20,PAPA YUNGAY,1.13
2015-02-20,PAPA UNICA,1.35
2015-02-20,PAPA CANCHAN,1.51
2015-02-21,PAPA BLANCA/VALLE/OTROS,1.24
2015-02-21,PAPA COLOR/VALLE/OTROS,1.39
2015-02-21,PAPA NEGRA ANDINA,1.25
2015-02-21,PAPA YUNGAY,1.08
2015-02-21,PAPA UNICA,1.38
2015-02-21,PAPA CANCHAN,1.43
2015-02-22,PAPA BLANCA/VALLE/OTROS,1.2
2015-02-22,PAPA COLOR/VALLE/OTROS,1.37
2015-02-22,PAPA NEGRA ANDINA,1.22
2015-02-22,PAPA YUNGAY,1.08
2015-02-22,PAPA UNICA,1.36
2015-02-22,PAPA CANCHAN,1.43
2015-02-23,PAPA BLANCA/VALLE/OTROS,1.16
2015-02-23,PAPA COLOR/VALLE/OTROS,1.4
2015-02-23,PAPA NEGRA ANDINA,1.19
2015-02-23,PAPA YUNGAY,1.08
2015-02-23,PAPA UNICA,1.35
2015-02-23,PAPA CANCHAN,1.45
2015-02-24,PAPA BLANCA/VALLE/OTROS,1.21
2015-02-24,PAPA COLOR/VALLE/OTROS,1.38
2015-02-24,PAPA NEGRA ANDINA,1.15
2015-02-24,PAPA YUNGAY,1.13
2015-02-24,PAPA UNICA,1.35
2015-02-24,PAPA CANCHAN,1.43
2015-02-25,PAPA BLANCA/VALLE/OTROS,1.24
2015-02-25,PAPA COLOR/VALLE/OTROS,1.33
2015-02-25,PAPA NEGRA ANDINA,1.23
2015-02-25,PAPA YUNGAY,1.13
2015-02-25,PAPA UNICA,1.35
2015-02-25,PAPA CANCHAN,1.33
2015-02-26,PAPA BLANCA/VALLE/OTROS,1.26
2015-02-26,PAPA COLOR/VALLE/OTROS,1.34
2015-02-26,PAPA NEGRA ANDINA,1.25
2015-02-26,PAPA YUNGAY,1.3
2015-02-26,PAPA UNICA,1.35
2015-02-26,PAPA CANCHAN,1.34
2015-02-27,PAPA BLANCA/VALLE/OTROS,1.26
2015-02-27,PAPA COLOR/VALLE/OTROS,1.29
2015-02-27,PAPA NEGRA ANDINA,1.19
2015-02-27,PAPA YUNGAY,1.33
2015-02-27,PAPA UNICA,1.31
2015-02-27,PAPA CANCHAN,1.26
2015-02-28,PAPA BLANCA/VALLE/OTROS,1.19
2015-02-28,PAPA COLOR/VALLE/OTROS,1.28
2015-02-28,PAPA NEGRA ANDINA,1.25
2015-02-28,PAPA YUNGAY,1.28
2015-02-28,PAPA UNICA,1.25
2015-02-28,PAPA CANCHAN,1.26
2015-03-01,PAPA BLANCA/VALLE/OTROS,1.17
2015-03-01,PAPA COLOR/VALLE/OTROS,1.19
2015-03-01,PAPA NEGRA ANDINA,1.19
2015-03-01,PAPA YUNGAY,1.27
2015-03-01,PAPA UNICA,1.23
2015-03-01,PAPA CANCHAN,1.23
2015-03-02,PAPA BLANCA/VALLE/OTROS,1.18
2015-03-02,PAPA COLOR/VALLE/OTROS,1.19
2015-03-02,PAPA NEGRA ANDINA,1.14
2015-03-02,PAPA YUNGAY,1.25
2015-03-02,PAPA UNICA,1.2
2015-03-02,PAPA CANCHAN,1.21
2015-03-03,PAPA BLANCA/VALLE/OTROS,1.15
2015-03-03,PAPA COLOR/VALLE/OTROS,1.24
2015-03-03,PAPA NEGRA ANDINA,1.2
2015-03-03,PAPA YUNGAY,1.24
2015-03-03,PAPA UNICA,1.24
2015-03-03,PAPA CANCHAN,1.24
2015-03-04,PAPA BLANCA/VALLE/OTROS,1.14
2015-03-04,PAPA COLOR/VALLE/OTROS,1.24
2015-03-04,PAPA NEGRA ANDINA,1.2
2015-03-04,PAPA YUNGAY,1.19
2015-03-04,PAPA UNICA,1.23
2015-03-04,PAPA CANCHAN,1.25
2015-03-05,PAPA BLANCA/VALLE/OTROS,1.16
2015-03-05,PAPA COLOR/VALLE/OTROS,1.24
2015-03-05,PAPA NEGRA ANDINA,1.29
2015-03-05,PAPA YUNGAY,1.29
2015-03-05,PAPA UNICA,1.21
2015-03-05,PAPA CANCHAN,1.3
2015-03-06,PAPA BLANCA/VALLE/OTROS,1.15
2015-03-06,PAPA COLOR/VALLE/OTROS,1.2
2015-03-06,PAPA NEGRA ANDINA,1.2
2015-03-06,PAPA YUNGAY,1.21
2015-03-06,PAPA UNICA,1.21
2015-03-06,PAPA CANCHAN,1.21
2015-03-07,PAPA BLANCA/VALLE/OTROS,1.16
2015-03-07,PAPA COLOR/VALLE/OTROS,1.18
2015-03-07,PAPA NEGRA ANDINA,1.25
2015-03-07,PAPA YUNGAY,1.21
2015-03-07,PAPA UNICA,1.25
2015-03-07,PAPA CANCHAN,1.11
2015-03-08,PAPA BLANCA/VALLE/OTROS,1.13
2015-03-08,PAPA COLOR/VALLE/OTROS,1.18
2015-03-08,PAPA NEGRA ANDINA,1.2
2015-03-08,PAPA YUNGAY,1.15
2015-03-08,PAPA UNICA,1.22
2015-03-08,PAPA CANCHAN,1.1
2015-03-09,PAPA BLANCA/VALLE/OTROS,1.1
2015-03-09,PAPA COLOR/VALLE/OTROS,1.14
2015-03-09,PAPA NEGRA ANDINA,1.15
2015-03-09,PAPA YUNGAY,1.1
2015-03-09,PAPA UNICA,1.16
2015-03-09,PAPA CANCHAN,1.11
2015-03-10,PAPA BLANCA/VALLE/OTROS,1.07
2015-03-10,PAPA COLOR/VALLE/OTROS,1.06
2015-03-10,PAPA NEGRA ANDINA,1.15
2015-03-10,PAPA YUNGAY,1.11
2015-03-10,PAPA UNICA,1.01
2015-03-10,PAPA CANCHAN,1.11
2015-03-11,PAPA BLANCA/VALLE/OTROS,1.03
2015-03-11,PAPA COLOR/VALLE/OTROS,1.09
2015-03-11,PAPA NEGRA ANDINA,1.11
2015-03-11,PAPA YUNGAY,1.11
2015-03-11,PAPA UNICA,1.06
2015-03-11,PAPA CANCHAN,1.11
2015-03-12,PAPA BLANCA/VALLE/OTROS,1.03
2015-03-12,PAPA COLOR/VALLE/OTROS,1.08
2015-03-12,PAPA NEGRA ANDINA,1.11
2015-03-12,PAPA YUNGAY,1.05
2015-03-12,PAPA UNICA,1.05
2015-03-12,PAPA CANCHAN,1.11
2015-03-13,PAPA BLANCA/VALLE/OTROS,1.09
2015-03-13,PAPA COLOR/VALLE/OTROS,1.03
2015-03-13,PAPA NEGRA ANDINA,1.14
2015-03-13,PAPA YUNGAY,1.11
2015-03-13,PAPA UNICA,1.01
2015-03-13,PAPA CANCHAN,1.05
2015-03-14,PAPA BLANCA/VALLE/OTROS,1.01
2015-03-14,PAPA COLOR/VALLE/OTROS,1.03
2015-03-14,PAPA NEGRA ANDINA,1.01
2015-03-14,PAPA YUNGAY,1.06
2015-03-14,PAPA UNICA,1.01
2015-03-14,PAPA CANCHAN,1.05
2015-03-15,PAPA BLANCA/VALLE/OTROS,0.99
2015-03-15,PAPA COLOR/VALLE/OTROS,1.05
2015-03-15,PAPA NEGRA ANDINA,0.95
2015-03-15,PAPA YUNGAY,1.03
2015-03-15,PAPA UNICA,1.0
2015-03-15,PAPA CANCHAN,1.05
2015-03-16,PAPA BLANCA/VALLE/OTROS,0.98
2015-03-16,PAPA COLOR/VALLE/OTROS,1.03
2015-03-16,PAPA NEGRA ANDINA,0.93
2015-03-16,PAPA YUNGAY,1.03
2015-03-16,PAPA UNICA,1.01
2015-03-16,PAPA CANCHAN,1.05
2015-03-17,PAPA BLANCA/VALLE/OTROS,1.03
2015-03-17,PAPA COLOR/VALLE/OTROS,1.1
2015-03-17,PAPA NEGRA ANDINA,1.11
2015-03-17,PAPA YUNGAY,1.1
2015-03-17,PAPA UNICA,1.01
2015-03-17,PAPA CANCHAN,1.19
2015-03-18,PAPA BLANCA/VALLE/OTROS,1.05
2015-03-18,PAPA COLOR/VALLE/OTROS,1.1
2015-03-18,PAPA NEGRA ANDINA,1.08
2015-03-18,PAPA YUNGAY,1.11
2015-03-18,PAPA UNICA,1.01
2015-03-18,PAPA CANCHAN,1.21
2015-03-19,PAPA BLANCA/VALLE/OTROS,1.05
2015-03-19,PAPA COLOR/VALLE/OTROS,1.05
2015-03-19,PAPA NEGRA ANDINA,1.08
2015-03-19,PAPA YUNGAY,1.16
2015-03-19,PAPA UNICA,0.95
2015-03-19,PAPA CANCHAN,1.18
2015-03-20,PAPA BLANCA/VALLE/OTROS,1.04
2015-03-20,PAPA COLOR/VALLE/OTROS,1.04
2015-03-20,PAPA NEGRA ANDINA,1.1
2015-03-20,PAPA YUNGAY,1.16
2015-03-20,PAPA UNICA,0.95
2015-03-20,PAPA CANCHAN,1.15
2015-03-21,PAPA BLANCA/VALLE/OTROS,1.03
2015-03-21,PAPA COLOR/VALLE/OTROS,1.0
2015-03-21,PAPA NEGRA ANDINA,1.06
2015-03-21,PAPA YUNGAY,1.13
2015-03-21,PAPA UNICA,0.89
2015-03-21,PAPA CANCHAN,1.11
