dates,producto,precio_mean
2020-04-07,PAPA PERUANITA (INJERTO),1.23
2020-04-08,PAPA AMARILLA,1.45
2020-04-08,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2020-04-08,PAPA HUAMANTANGA,0.88
2020-04-08,PAPA PERUANITA (INJERTO),1.35
2020-04-09,PAPA AMARILLA,1.35
2020-04-09,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.35
2020-04-09,PAPA HUAMANTANGA,1.35
2020-04-09,PAPA PERUANITA (INJERTO),1.35
2020-04-10,PAPA AMARILLA,1.35
2020-04-10,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.35
2020-04-10,PAPA HUAMANTANGA,1.35
2020-04-10,PAPA PERUANITA (INJERTO),1.35
2020-04-11,PAPA AMARILLA,1.45
2020-04-11,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2020-04-11,PAPA HUAMANTANGA,0.93
2020-04-11,PAPA PERUANITA (INJERTO),1.35
2020-04-12,PAPA AMARILLA,1.35
2020-04-12,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.35
2020-04-12,PAPA HUAMANTANGA,1.35
2020-04-12,PAPA PERUANITA (INJERTO),1.35
2020-04-13,PAPA AMARILLA,1.35
2020-04-13,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.04
2020-04-13,PAPA HUAMANTANGA,0.94
2020-04-13,PAPA PERUANITA (INJERTO),1.38
2020-04-14,PAPA AMARILLA,1.35
2020-04-14,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.04
2020-04-14,PAPA HUAMANTANGA,0.96
2020-04-14,PAPA PERUANITA (INJERTO),1.38
2020-04-15,PAPA AMARILLA,1.35
2020-04-15,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.05
2020-04-15,PAPA HUAMANTANGA,1.0
2020-04-15,PAPA PERUANITA (INJERTO),1.4
2020-04-16,PAPA AMARILLA,1.35
2020-04-16,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.13
2020-04-16,PAPA HUAMANTANGA,1.05
2020-04-16,PAPA PERUANITA (INJERTO),1.4
2020-04-17,PAPA AMARILLA,1.35
2020-04-17,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.16
2020-04-17,PAPA HUAMANTANGA,1.05
2020-04-17,PAPA PERUANITA (INJERTO),1.4
2020-04-18,PAPA AMARILLA,1.38
2020-04-18,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.18
2020-04-18,PAPA HUAMANTANGA,1.06
2020-04-18,PAPA PERUANITA (INJERTO),1.35
2020-04-19,PAPA AMARILLA,1.35
2020-04-19,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.35
2020-04-19,PAPA HUAMANTANGA,1.35
2020-04-19,PAPA PERUANITA (INJERTO),1.35
2020-04-20,PAPA AMARILLA,1.38
2020-04-20,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.13
2020-04-20,PAPA HUAMANTANGA,1.05
2020-04-20,PAPA PERUANITA (INJERTO),1.33
2020-04-21,PAPA AMARILLA,1.35
2020-04-21,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,1.1
2020-04-21,PAPA HUAMANTANGA,1.05
2020-04-21,PAPA PERUANITA (INJERTO),1.18
2020-04-22,PAPA AMARILLA,1.23
2020-04-22,PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,0.95
2020-04-22,PAPA HUAMANTANGA,0.95
2020-04-22,PAPA PERUANITA (INJERTO),0.98
2020-04-23,PAPA AMARILLA,1.23
